Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
0X3VJo7g_1_0,Hladno Pivo,Hladno Pivo,101,22513,"Dolje me ceka opaki stroj
i cakli se, svjeze okupan
to je blago spusten Stojadin moj
plus alu-felge i kozni volan

Sve nove marke s' pokretne trake
samo su bezdusne olupine
za moj unikat, sto posto rucni rad
od stosdenfera do auspuha
 
Ti se brzo obuci i ostavi sve
i ne pitaj me kuda idemo
osjecam potrebu da nekud' odem
a i stan mi vec lagano steze vrat

Ref. 2x
Ono sto zoves ti spiskati benzin
meni je mnogo, mnogo vise
cim motor zabruji osjecam da sam ziv
i da zivot ovdje sad i nije zadnja rijec

Mnogo mi puta kidao zivce
ali za rabljeni auto to je normalno
pod njim sam cesto proveo vikend
promijenio karoseriju i motor

Al' je inace k'o nov

Ref. 2x","https://tekstovi.net/2,712,25212.html",,,,,,,
0X3VJo7g_1_1,Hladno Pivo,Hladno Pivo,A sto dalje,14561,"Treba mi sada bilo tko
da l' kurva ili andjeo
u mraku ionako ne vidim
tad lakse ignoriram
pomalo glupav osjecaj
da jos dugo necu naci mir
 
Ref.
Nazovi to odnos bez srca
perverzija il' fuk romansa
budi tu, pricaj mi o jutru
osvanut cemo vise puta
pripijeni na vrhuncu
a sto dalje, vidjet cu

A sto dalje, vidjet cu
(samo zacepi i budi tu)

Neke ti stvari nikad rekao nisam
(mozda ti klaun vise odgovara)
ali kriti se vijecno ne moze
moja pustos, moja mocvara

Bezobzirno cinicni
i dvolicni do krajnosti
ne dostizu nas emocije
vrline si uzimamo
sve drugo ostavljamo
nesto kao samoposluzivanje

Ref.","https://tekstovi.net/2,712,36724.html",,,,,,,
0X3VJo7g_1_2,Hladno Pivo,Hladno Pivo,Aleksandar Veliki,7766,"Na lancu cvrstih karika povijesti i osvete
odveli su pacijenta iz tamnice do samice
zazidali mu horizont pricom o zavjeri
bolesnik sretan ostri noz u sitnoj celiji

Konacno je shvatio povijesnu mu zadacu
ne pusta nikog u sobu, cuva je i brani
skriva se u zasjedi, ceka da netko naleti
pa da ga tupim predmetom opici po glavi
 
Aleksandar Veliki u gumenoj ćeliji
Aleksandar Veliki u gumenoj ćeliji

Rekli mu da je to narodna nosnja
i bas mu je lijepa ova kosulja smedja
stoji mu krasno ali nije mu jasno
sto su rukavi svezani s ledja

On je
Aleksandar Veliki u gumenoj ćeliji
Aleksandar Veliki u gumenoj ćeliji
Aleksandar Veliki u gumenoj ćeliji
Aleksandar Veliki u gumenoj ćeliji","https://tekstovi.net/2,712,36698.html",,,,,,,
0X3VJo7g_1_3,Hladno Pivo,Hladno Pivo,Anoreksik,20499,"Usao bi lagano bez pozdrava
za ruku drzeci novi model
uvijek neka nedodirljiva
svaka ista, svaka sisla s modnih pista

Sjeo bi za suprotni stol
htio je da ga dobro vidimo
i poceo plaziti po njoj
kratke prste setat' bijelim bedrima
 
Ref. 2x
Da je barem zgodan bilo bi nam lakse
da je barem zgodan bilo bi o.k
al' kad po mladom mesu 
slini anoreksik s karijesom
to te baci u depresiju

Pit'o sam ga jednom kako bari
da li je tajna il' mi moze rec'
rek'o mi je, bitne su dvije stvari
jaka karizma i dobar auto strani

Vidjeh, nisam toliko glup
da pravi budalu od mene
kakva krizma, kakva religija
i ja sam krizman pa nemam nikoga

Ref. 4x","https://tekstovi.net/2,712,20140.html",,,,,,,
0X3VJo7g_1_4,Hladno Pivo,Hladno Pivo,Backizagre stuhpa seja,10932,"Diosero u lojma ciku
u djupredgra gamo dagra
u lisko su svi ga klitu
jeni moi mofonagra

Kad od je dogle jevozma zdognje
stopo je gaman, stopo je danga
rafu djicekole i kserbo
gatsby cehla i nicukru
 
Ref. 
Backizagre stuhpa seja
mojne mu se, stavljat supro
mai vulo, mai lako, mai ljedro

Backizagre stuhpa seja
mojne ga ni stani tatpi
mai vulo, mai lako, mai ljedro

Ref.

Mofonagra das mai damse
koni stani dani cnezu
gupman sto mu live jok
tonskebe zmeci cenavu mas

Ref. 2x","https://tekstovi.net/2,712,33552.html","KEKIN MILAN, SOKEC KRESIMIR, SUBOSIC ZORAN, SUBOSIC MLADEN",Backizagre stuhpa seja,Zagreb Stud Riding,,"diosero u lojma ćiku
1
u đupredgra gamo dagra
u liško su svi ga klitu
jeni moi mofonagra. kadot je dogle jevozma zdognje
stopo je gaman stopo je danga
rafu đicekole i kserbo
gatsby čehla i nicukru. bačkizagre stuhpa šeja
mojne mu se stavljatsupro
mai vulo, mai lako, mai gudro. mofonagra das mai damse
koni štani dani cnezu
gupman što mu live jok
tonskebe zmeči čenavu mas. bačkizagre stuhpa šeja
mojne mu se stavljatsupro
mai vulo, mai lako, mai ljedro","Born in a small house
In the suburb of my city
Everyone was beating him in school
He didn't have a gramophone. Ever since he saw 'Ente the Dragon'
He became a badass, he became nasty
He wears moccasins and a hand boxer
Gatsby trousers and prayer beads. The Zagreb stud is riding
Don't let anyone stand up to him
He got the money, he got a ride, he got the dope. He has seven gramophones now
No one makes a sound
The rascall that say no to him
Puts on concrete boots by himself. The Zagreb stud is riding
Don't let anyone stand up to him
He got the money, he got a ride, he got the hoes",https://lyricstranslate.com/en/backizagre-stuhpa-seja-zagreb-stud-riding.html
0X3VJo7g_1_5,Hladno Pivo,Hladno Pivo,Bila je,19949,"Bila je tako lijepa
kao tog jutra dan

Bila je tako lijepa 
uvijek se sjecam nje
bila je tako lijepa
kad ju je odnio dan
 
Divna je ona bila
kada sam ostao sam
vise se nismo sreli
jer ju je odnio dan

Bila je

Sve je kao tajna 
ostalo na kraju tom
oci i njene ruke 
placni pogled njen

Mozda je i tako bolje 
zaborav trosi sve
ali ipak pak se cesto
cesto se sjetim nje

Bila je

Danima vec kisa lije
uz prozor stojim sam
proslo je vec mnogo dana
obuze me tada san

Sjetih se onog jutra
nasega rastanka
sjetih se tihe rijeke
kojom je otisla

Bila je","https://tekstovi.net/2,712,33620.html",,,,,,,
0X3VJo7g_1_6,Hladno Pivo,Hladno Pivo,Bilo koji broj,21295,"Svakog radnog dana, svake subote radne
ja kuc, kuc, kuc na stok, samo da kazem bok
da vas pitam sveziglede kredita
kuc, kuc, kuc na stok, samo da kazem bok

Kaze dva plus dva nazalost nisu pet
cudim se sto veze kosu u rep
prica  mi o rati ne moguceg kredita
a ja ju slabo pratim, ne znam sto da pitam
a pit'o bi je, pit'o bilo sto
 da budemo jos malo zajedno
 
Ref.
Bit' cu bilo koji broj 
samo, samo da sam tvoj
bit' cu jedan ali vrijedan
 bit' cu dva ali s tobom
bit' cu bilo koji broj
 samo, samo da sam tvoj

A pit'o bi je, pit'o bilo sto
 da budemo jos malo zajedno, zajedno

Nisam kreditno sposoban za nov stan dvosoban

Bit' cu jedan ali vrijedan 
bit' cu dva ali s tobom
bit cu bilo koji broj 
samo da sam tvoj

Ref.","https://tekstovi.net/2,712,33610.html",,,,,,,
0X3VJo7g_1_7,Hladno Pivo,Hladno Pivo,Bioloski sat,54014,"Precvrsto ga drzis za ruku
gledas ga pretjerano zaljubljeno
kada vas zajedno sretnem onako odvratno sretne
u shopingu nedjeljom

Zar si zaboravila vec
il' si mu zaboravila rec'
da te on ne pali od prvog dana
i da ste zajedno samo da ne ostanes sama
 
Ref. 2x
Nisam ti rekao tad al' cu ti reci sad
jebem i tebe i tvoj bioloski sat

Reci mi da li si to na snizenju
jer je potraznja bila premala
hajde zajebi tu pricu nego ispravi kicmu
pa taman se i ne prodala

Kad vas vidim to je domaci film
losi glumci i jos gori scenarij
pa mogu efekti i biti korektni
ali sumnjam, ma cisto sumnjam u happy end

Ref. 2x

Ref. 4x","https://tekstovi.net/2,712,25293.html","Kekin Milan, Subosic Zoran, Subosic Mladen, Sokec Kresimir",Biološki Sat,Biological clock,,"Prečvrsto ga držiš za ruku,
1
gledaš ga pretjerano zaljubljeno,
kada vas zajedno sretnem,
onako odvratno sretne,
u šopingu nedjeljom.... Zar si zaboravila reć,
il' si mu zaboravila reć,
da te on ne pali,
od prvog dana,
i da ste zajedno samo,
da ne ostaneš sama.... Nisam ti rekao tad,
al' ću ti reći sad,
jebem i tebe i tvoj biološki sat.... Reci mi da li si to na sniženju,
jer je potražnja bila premala?
Hajde, zajebi tu priču,
nego ispravi kičmu,
pa taman se i ne prodala.... Kad vas vidim to je domaći film,
loši glumci, i još gori scenarij,
pa mogu efekti i biti korektni,
ali sumnjam, ma čisto sumnjam, u happy end.... Nisam ti rekao tad,
al' ću ti reći sad,
jebem i tebe i tvoj biološki sat...","U are holding his hand too tight,,
looking him overly in love,
when I meet the two of you together,
disgustingly happy,
in Sundays shoppings.... Have u forgotten to say,
or you forgot to say to him,
that he doesn't turn you on,
from the first day,
and that you are only together,
that you don't stay alone.... I didn't tell you then,
but I will tell you now,
screw you and your biological clock.... Tell me are you on discount,
because market demand was too low?
C'mon,  that story,
straight your backbone
even if you don't manage to be sold.... When I see two of you it's like home movie,
bad actors and even worse script,
and even effects can be in order,
I doubt, I really doubt, in happy end.... I didn't tell you then,
but I will tell you now,
screw you and your biological clock...",https://lyricstranslate.com/en/Bioloski-Sat-Biological-clock.html
0X3VJo7g_1_8,Hladno Pivo,Hladno Pivo,Bivsa zena,1046,"Dosta je bilo kerefeka
ide cetrdeset neka
dosta milih gera 
i histericnih luda

Sada mi treba fundament
zena da mi bude frend
treba mi zena
zena koja ima muda
 
Da mi bude u zivotu
barem petica na lotu
kad krene potres
jacih magnituda

Da me hrani smijeskom
da voli ovakvu robu s greskom
treba mi zena
zena koja ima muda

Da me uzme kakav jesam
zastrasen i bijesan

Ref.
Da me uzme kakav jesam
zastrasen i bijesan
treba mi zena
barem malo savrsena
da me uzme kakav jesam
zastrasen i bijesan 
treba mi zena

A nudim sebe
sa svom dodatnom opremom
frendovima i suludom rodbinom
za istu cijenu
dobijes i bivsu zenu
klinca iz proslog braka
i mene ludjaka

Ref.","https://tekstovi.net/2,712,61657.html",,,,,,,
0X3VJo7g_1_9,Hladno Pivo,Hladno Pivo,Blagdanska pjesma,5839,"Atmosfera blagdanska za praznik
mira i ljubavi
na vrata kuca Djeda Mraz potpuno
naoruzan

S njim visecijevni orkestar od
pistolja do uzija
brine se za sutrasnju praznicku
Crnu kroniku
 
Ref.
Vidim vec jasno debeli naslov
dragog je Boga pogodila zolja
zbog niskog leta nad supkom Svijeta
otisao je od nas veliki teoreticar 

Andjeli s krilima u maskirnim bojama
kazu razdragani ce rafali 
nekom zastati u glavi

Ref. 2x","https://tekstovi.net/2,712,36693.html",,,,,,,
