Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
LC92qBcX_1_0,Vlado Kalember,Vlado Kalember,"Adio, bambina",5537,"Stare su to price, jedna drugoj slice
more, ja i ti
bilo je tu vina, pjesme, mandolina
bilo je tu ljubavi

Poljupci od soli, kad se ludo voli
slatki su ko med
evo, ide zima i ostra klima
adio ti, sinjorina
 
Ref. 2x
Adio, bambina, cao, cao, bela
dao sam ti dusu, dao sam ti srce
dao sam ti sto si htjela

Dolje pokraj mora, ispod starog bora 
raste ruzmarin
tebi sam ga brao, tebi sam ga dao
da te poljubim

Ljeto puno daje, ali kratko traje
laste odlaze
evo, ide zima i ostra klima
adio ti, sinjorina

Ref. 3x","https://tekstovi.net/2,642,26329.html"
LC92qBcX_1_1,Vlado Kalember,Vlado Kalember,Cesto mi u noci dolazis pred oci,9634,"Sjecas li se onih toplih ljetnih veceri
uz gitaru pored mora kad smo pjevali
gdje su stari prijatelji, smijeh i zezanja
onaj slatki okus tvojeg prvog poljupca

Ostali smo poslije sami svi su otisli
i u pijesku tada smo se dugo voljeli
kazu mi da zivis sretna pored drugog ti
sjeti li te stara pjesma nase ljubavi, nase ljubavi
 
Ref.
Cesto mi u noci dolazis pred oci
kao kazna od Boga
cesto mi u noci dolazis pred oci
a znam da si kraj drugoga

Da sam znao da cu tako zalit za tobom
ja se ne bi vjeruj mi niti okrenuo za njom
kazu mi da zivis sretna pored drugog ti
sjeti li te stara pjesma nase ljubavi, nase ljubavi

Ref.

Ref.

Sjecas li se onih toplih ljetnih veceri
uz gitaru pored mora kad smo pjevali ","https://tekstovi.net/2,642,18114.html"
LC92qBcX_1_2,Vlado Kalember,Vlado Kalember,Ciao amore (feat. Izolda Barudzija),1103,"Sjecas li se, te je noci pao snijeg
stajali smo na peronu ti i ja
drzao si me za ruku
dirao si moju kosu i cutao

S prvim vozom morala si poci, znam
u ocima tvojim vidio sam strah
saptala si moje ime
drhtala si sva od zime i plakala
 
Ref.
Ciao amore, ciao ljubavi
ciao amore, ciao i pisi mi
idi brzo, ne okreci se
nista vise nije vazno, ne
tvoje oci govore mi sve
samo me poljubi, ciao amore

Sjecas li se, te je noci pao snijeg
stajali smo na peronu ti i ja
saptala si moje ime
drhtala si sva od zime i plakala

Ref.

Ciao amore, ciao ljubavi
ciao amore, ciao i pisi mi","https://tekstovi.net/2,642,61093.html"
LC92qBcX_1_3,Vlado Kalember,Vlado Kalember,Cija si u dusi,8597,"Cija si, cija, u dusi
koga skrivas u srcu
i sanjas u snovima
cija si, cija, u dusi
koga skrivas od mene
nocas u grudima
 
Ref.
Gorke suze, gorko vino
toliko ih zbog nje proli
gorke suze, gorko vino
a u dusi jos me boli

Cija si, cija, u dusi
pozeli bar jednom
isto sto zelim i ja
cija si, cija, u dusi
kad se probudis
priznaj mi koga si sanjala

Ref.","https://tekstovi.net/2,642,14220.html"
LC92qBcX_1_4,Vlado Kalember,Vlado Kalember,Crni biseru,1591,"Mjesec je te noci puk'o na pola
zmirkaju zvijezde k'o oci lopova
dolje u tami potonuo je grad
kad cemo, duso, ako ne sad
znat cemo samo ja i ti sto smo radili

Bozic je, ide i Nova godina
vrijeme je kad svatko svakog dariva
radio svira k'o barski orkestar
nek' idu k vragu sat i kalendar
znat cemo samo ja i ti sto smo radili
 
Ref. 2x
Crni biseru
to zbog tebe ove noci
sume pjevaju

Ref. 4x","https://tekstovi.net/2,642,48269.html"
LC92qBcX_1_5,Vlado Kalember,Vlado Kalember,Da li uz njega sjetis se svega,8179,"Ponekad upalim radio
zazmirim i odem do tebe
do dobro znanog dvorista 
po stazi crvenih cigana
tamo gdje si me cekala

Ponekad u prazno se zagledam
zamislim da ti si kraj mene
jos imas staro prezime
osmjeh na licu i jamice
i one oci sanjive
 
Ref.
Da li uz njega sjetis se svega
pozelis nekad da nadjes me
godine dodju mahnu pa prodju
sto su mi dalje sve mi je teze bez njih

Ponekad slike se javljaju 
dolaze kao u polusnu i ti si opet tu
sa mnom kraj rijeke u sutonu
sa istom ceznjom u pogledu

Ref. 2x","https://tekstovi.net/2,642,15203.html"
LC92qBcX_1_6,Vlado Kalember,Vlado Kalember,Da se ja pitam,7524,"Da se ja pitam u zivotu tvom
znaj, plakala ne bi u narucju mom
da se ja pitam bar u tvome snu
k'o dijete bi sanjala na mom jastuku

Ref.
Vjetrovi hladni ove zime
pricajte vi u moje ime
zbog nje se moja dusa skita
drukcije bilo bi sve, drukcije bilo bi sve
da se ja pitam
 
Da se ja pitam u zivotu tvom
znaj, plakala ne bi u narucju mom
da se ja pitam bar u tvome snu
k'o dijete bi sanjala na mom jastuku

Ref. 2x","https://tekstovi.net/2,642,21286.html"
LC92qBcX_1_7,Vlado Kalember,Vlado Kalember,Djecak je tuzan i sam,8291,"Djecak je tuzan i sam
ulica njegov je stan
sam je na svijetu tom
sam je u dvoru svom
djecak je tuzan i sam

Ref. 2x
I place on svake noci
i place on kad je zima
jer mama nikad nece doci
da cuva svoga sina
 
Teret vec nosi on sam
nosi a tako je mlad
ponekad trazi gros
htio bi jesti jos
djecak je tuzan i sam

Ref. 2x","https://tekstovi.net/2,642,19170.html"
LC92qBcX_1_8,Vlado Kalember,Vlado Kalember,Dobrodosla ljubavi,8847,"Noc je tamo, noc je ovdje
ja te ljubim satima
tvoje ruke pletu mreze
ti si san bez povratka

Kao srna, kao dijete
njezna si i plasljiva
tvoje price, igre sjene
ti si ponor beskraja
 
Ref. 2x
Dobrodosla ljubavi
dobrodosla radosti
neka stanu vjetrovi
dobrodosla ljubavi
stizu snjegovi

Kao srna, kao dijete
njezna si i plasljiva
tvoje price, igre sjene
ti si ponor beskraja

Ref. 4x","https://tekstovi.net/2,642,21287.html"
LC92qBcX_1_9,Vlado Kalember,Vlado Kalember,Duge su noci bez tebe,9487,"Ako ti me ne volis
ne pitaj me sto cu sam
bit ce tuzna godina
za mene predosjecam

Ako ti si sve sto znam
ja ne zelim drugo znat
zagrlit cu sjecanje
od sebe te necu dat
 
Ref.
Duge, duge su noci bez tebe
nema, jer tebe nema kraj mene
duge, duge su kao citav vijek
najduze su minute kad tvoje usne sute
za mene zauvijek

Ako ti si sve sto znam
ja ne zelim drugo znat
zagrlit cu sjecanje
od sebe te necu dat

Ref. 3x","https://tekstovi.net/2,642,20032.html"
