Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
r01Z81Es_1_30,Vinko Coce,Vinko Coce,Ribari,140846,"Prije jutra ribari se bude
more zna njih, more zna te ljude

Prije jutra u zoru
s galebima na moru
na postama sunce cekaju
 
Svako jutro parangale dizu
vizitaju i vrsu i mrizu

A galebi cekaju
da i njima ca daju
u ribare oni viruju

Noc je mirna, vali spavaju
pod svitlom se ribe skupljaju

Spurtilon i ostima
dobit' ce po kostima
kad se smire, kad se pridaju

U dubini mrize parangali
na pucini bile se sinjali

Tiho kraju veslaju
malu barku guraju
a ribara ruke izdaju

Prije jutra umoran
ribar ceka novi dan

Dok svi ljudi spavaju
galebi se karaju","https://tekstovi.net/2,972,12474.html",Boris Ostric,Ribari,Fishermen,,"Prije jutra ribari se bude
1
more zna njih, more zna te ljude. Prije jutra u zoru
s galebima na moru
na poštama sunce čekaju
(2x). Svako jutro parangale dižu
vižitaju i vršu i mrižu. A galebi čekaju
da i njima ča daju
u ribare oni viruju
(2x). Noć je mirna, vali spavaju
pod svitlom se ribe skupljaju. Špurtilon i ostima
dobit će po kostima
kad se smire, kad se pridaju
(2x). U dubini mriže parangali
na pučini bile se sinjali. Tiho kraju veslaju
malu barku guraju
a ribara ruke izdaju
(2x). Prije jutra umoran
ribar čeka novi dan. Dok svi ljudi spavaju
galebi se karaju","Before morning fishermen are awaken,
the sea knows them, the sea knows those people. Before morning in the dawn
out at sea with the seagulls
they are waiting the sun at the posts. Every morning they put up fishing lines
they keep an eye on traps and nets. And the seagulls are waiting
so they'll give them something too
they trust in fishermen. The night is calm, waves are sleeping
Fish are gathering under the light. With nets and tridents
they will catch the fish
as they calm down, as they give up. In the depths are nets and fishing lines
On the open sea lights are shining. They are rowing quietly towards the shoreward
pushing the small boat
fisherman's hands are too weak. Before morning tired
fisherman waits for a new day. While everyone is sleeping
seagulls are arguing",https://lyricstranslate.com/en/ribari-fishermen.html
r01Z81Es_1_31,Vinko Coce,Vinko Coce,Serenada do sunca (feat. Matko Jelavic),191,"Ljubav 
nek´ se ruke cijelog svijeta spoje
ljubav
Love or Liebe, el amor, l´ amore
suza neka nema, a nek´ pjesma leti

Ref.
Serenada do sunca
neka ublazi bol
serenada od zelja
za kruh i miran san
i topli dom

Ljubav
za sve majke, koje broje sate
ljubav
andjelima malim, koji pate
sanjam 
sretne ljude, da se s pjesmom bude

Ref.

Nek´ svijetom bijelim
ljubav putuje i serenada","https://tekstovi.net/2,972,64619.html",,,,,,,
r01Z81Es_1_32,Vinko Coce,Vinko Coce,Sicas li se lungo mare,5916,"Sicas li se di je lungo mare
sicas li se di su pisme stare
sicas li se di je bella fiume
tu di si se zajubila u me

Ref.
Jedna ruza cvate samo za te
druga vene u srid mene
 
Vilo moja, kada podjes spati
ja cu nasu pismu zakantati
pismu koju na nasemu moru
dragi dragoj piva na prozoru

Sicas li se di je zvizda mora
i Marija, kraljica vapora
sicas li se di je vrime stalo
one noci kad se ljubovalo

Ref. 2x","https://tekstovi.net/2,972,42167.html",,Sićaš li se lungo mare,,,"Sićaš li se di je lungo mare
Sićaš li se di su pisme stare
Sićaš li se di je bella fiume
Tu di si se zajubila u me. Jedna ruža cvate samo za te
Druga vene u srid mene
Vilo moja kada pođeš spati
Ja ću našu pismu zakantati
Pismu koju na našemu moru
Dragi dragoj piva na prozoru. Sićaš li se di je zvizda mora
I Marija, kraljica vapora
Sićaš li se di je vrime stalo
One noći kad se ljubovalo. Ref.
Jedna ruža cvate samo za te
Druga vene u srid mene
Vilo moja kada pođeš spati
Ja ću našu pismu zakantati
Pismu koju na našemu moru
Dragi dragoj piva na prozoru. Jedna ruža cvate samo za te
Druga vene u srid mene
Vilo moja kada pođeš spati
Ja ću našu pismu zakantati
Pismu koju na našemu moru
Dragi dragoj piva na prozoru. Pismu koju na našemu moru
Dragi dragoj piva na prozoru",,https://lyricstranslate.com/en/vinko-coce-si%C4%87a%C5%A1-li-se-lungo-mare-lyrics.html
r01Z81Es_1_33,Vinko Coce,Vinko Coce,Srce ti je stina,9620,"Cili svit se na me srusija
kada san se s tobon rasta ja
ka' i svica se ugasila
jedna ljubav davno zaceta

Zar san te izgubija
drugome si otisla
 
Ref.
Srce ti je stina, dusa kamena
sve si srusila
samo pisma od te jubavi
meni ostala

Ti si stina, dusa kamena
sve si srusila
tuzna pisma od te jubavi
meni ostala

Di su sada one godine
kada su nas zore cekale
stare slike sve pozutile
ostalo je samo sjecanje

Zar san te izgubija
drugome si otisla

Ref.

Ref.","https://tekstovi.net/2,972,25530.html",,,,,,,
r01Z81Es_1_34,Vinko Coce,Vinko Coce,Sto mandolina (feat. Zorica Kondza),572,"Na nebu mjesec sja
u barci ti i ja
tvoje su oci
zvijezde u noci
moj andjele

U srcu mom si ti
jedina ljubavi
ruze bi cvale
kada bi znale za nas
 
Ref.
Za nas nocas nek' svira
svira sto mandolina
tebi prilipi cvite
procvao srid djardina

Daj mi najsladje usne
ciloga svita
zelja si srca mog
zelja jedina
sve dok sunce sja
sve dok zivim ja

S tobom cu poci ja
ruku mi svoju daj
vodi me tamo 
gdje ljubav ne prestaje nikada

Ref.","https://tekstovi.net/2,972,60952.html",,Sto mandolina,A hundred mandolins,,"Na nebu mjesec sja, u barci ti i ja
Tvoje su oči zvijezde u noći, moj anđele
U srcu mom si ti, jedina ljubavi
Ruže bi cvale, kada bi znale za nas. Za nas noćas nek svira, svira sto mandolina
Tebi prilipi cvite procvao srid đarđina
Daj mi najslađe usne ciloga svita, želja si srca mog
Želja jedina, sve dok sunce sja, sve dok živim ja. S tobom ću poći ja, ne ruku mi svoju daj
Vodi me tamo, gdje ljubav prestaje nikada
U srcu mom si ti, jedina ljubavi
Ruže bi cvale, kada bi znale za nas. Za nas noćas nek svira, svira sto mandolina
Tebi prilipi cvite procvao srid đarđina
Daj mi najslađe usne ciloga svita, želja si srca mog
Želja jedina, sve dok sunce sja, sve dok živim ja","Moon shines on the sky, you and me in a boat
Your eyes are stars in the night, my angel
In my heart - you are, my only love
Roses would bloom, if they knew about us. For us, may a hundred mandolins play, play tonight
For you, you beatiful flower blossoming in the middle of the garden
Give me the sweetest lips in the whole world, you are the wish of my heart
The only wish, as long as the sun shines, as long as I live. With you I will come, no, give me your hand
Take me there, where love never stops
In my heart - you are, my only love
Roses would bloom, if they knew about us. For us, may a hundred mandolins play, play tonight
For you, you beatiful flower blossoming in the middle of the garden
Give me the sweetest lips in the whole world, you are the wish of my heart
The only wish, as long as the sun shines, as long as I live",https://lyricstranslate.com/en/sto-mandolina-hundred-mandolins.html
r01Z81Es_1_35,Vinko Coce,Vinko Coce,"Svaka ti vridi, stari moj",455,"Svaka ti vridi, stari moj
svaka ti vridi, stari moj

Svaka ti vridi, stari moj
nisan slusa kad si zbori
al' pamtin rici, stari moj
judi su ka' vapori
 
Palin svicu cista srca
dusa bolna sada grca
dok te jubi bila stina
budi cuvar svoga sina

Ref.
Svaka ti vridi, stari moj
u smiraj ponovo cu doc'
spustit' brime kraj tvog tila
nek' nas jubi ista stina

Svaka ti vridi, stari moj
zivot ti malo lipa da
kad bi piva, nestali bi trudi
nikad ne umiru dobri judi

Ref.

Svaka ti vridi, stari moj
svaka ti vridi, stari moj","https://tekstovi.net/2,972,62829.html",,,,,,,
r01Z81Es_1_36,Vinko Coce,Vinko Coce,Sve ti dajen za  lipotu,425,"Sa obraza tvojih lito
u 'ladnu se zimu lije
a usne ti, trisnje zrile
ni'ko jos pojubi nije

Hodila si uvik vanka
zakljucana u lipotu
mene gledat' nisi 'tila
sivala si drugon dotu
 
Ref.
Sve ti dajen za lipotu
zadnje rici u zivotu
noc je 'ladna, a sve pise
pisme ca ih mladost pise

Daj mi ruku, cutin bure
skupa nek' nan sude ure
a kad prodje vrime zlata
ti zatvori o' zivota vrata

Privarija ti je srce
i sa broda zenjen dosa
gazilo te posli vrime
i starila srica losa

Ref.","https://tekstovi.net/2,972,61918.html",,,,,,,
r01Z81Es_1_37,Vinko Coce,Vinko Coce,Sveti Ivane o' moga Trogira (feat. Klapa Trogir),1895,"Sveti Ivane o' moga Trogira
Sveti Ivane o' moga Trogira

Sveti Ivane o' moga Trogira
promini mi lik 'voga mladica

Ma, koj' ne pusi dim, ni spanjulete
koj' ne pusi dim, ni spanjulete 
 
Koj' ne pusi dim, ni spanjulete
koj' ne igra karte, Sija - Sete

Ma, koj' ne pije ni botilju vina 
koj' ne pije ni botilju vina

Koj' ne pije ni botilju vina
koj' ne ide pokraj put kazina

Ako mi ga tod ga ne prominis
ako mi ga tod ga ne prominis

Ako mi ga tod ga ne prominis
u crikvu me vise neces vid´ti","https://tekstovi.net/2,972,60983.html",,,,,,,https://lyricstranslate.com/en/language/english
r01Z81Es_1_38,Vinko Coce,Vinko Coce,U danima sretnin (feat. Torcida Brac ),219,"(Hajduk ja volin)

Vezali me uz taj kamen
ka´ da je od suhog zlata
iako su drugdje bila
otvorena sirom vrata
 
Bacili su jednon sidro 
neki meni slicni judi
tako su me za sav zivot
vezali na ovoj grudi

Ref.
U danima sretnin
u danima grubin
ja ne mogu drugo 
nego da ga volin

Jer, Hajduk je ono
sta me cini sretnin
ja ne mogu drugo
nego da ga volin

Bacili su jednon sidro
davno prije mog rodjenja
al´ imali su srce
koje ne zna da se mijenja

Nekad more puno bure
nekad galebova jata
pa san vezan uz taj kamen
ka´ da je od suhog zlata

Ref. 2x","https://tekstovi.net/2,972,64490.html",,,,,,,
r01Z81Es_1_39,Vinko Coce,Vinko Coce,Vilo moja,63893,"Skoro saki put
kad se mi pogledamo
ti i ne odzdravis
k'o da se ne poznamo

A da mi te sebi zvat
kad ces zaspat
prvo sna da ti recen
da volin te jos
 
Ref.
Vilo moja
ti si moj san, ti si moj san
a lagje bilo bi da si tuja mi
da te ne poznan, da te ne znan

Ref. 2x

Vilo moja, vilo moja","https://tekstovi.net/2,972,42149.html",I.badurina,Vilo moja,My fairy,,"Skoro saki put
1
Kad se mi pogjedamo
Ti i ne odzdraviš
Ko da se ne poznamo
A da mi te k sebi zvat
Kad ćeš zaspat
Prvo sna da ti rečen
Da volin te još.. Vilo moja
Ti si moj san, ti si moj san,
Al lagje bilo bi
Da si tuja mi
Da te ne poznan
Da te ne znan.","Almost every time
When we look at each other
You don't even return the hello
Like we don't know each other
If I could only call you to me
When you want to fall asleep
Before your first dream I'd tell you
That I still love you.. My fairy
You are my dream, you are my dream
And it would be easier
If you were a stranger to me
If I haven't known you
If I didn't know you.",https://lyricstranslate.com/en/vilo-moja-my-fairy.html
