,Song_ID,Song,Lyrics
0,0iPNl+uu_1_0,12 ptica,"iznad nasih blijedih lica, preletjelo 12 ptica, svaka ptica drugu vodi, preko vode mjesec hodi, i svaki korak bude opjevan, i svaki zamah krila dovoljan, nigdje u nama nema pomaka, ni jedna zelja nije promakla, nema tuge, nema bola, pleme sjedi oko stola, sa nebesa jece rijeci, starac sjedi pored peci, hodali smo rubom predjela, ta crna voda nas je prenjela, niz tijelo teku strme bujice, zatvori oci i probudi se, taj dan, ima istu plavet, kao lan"
1,0iPNl+uu_1_1,Afrika,"Jednog dana ću otići, daleko odavde, preseliti u neku zemlju daleku, gdje ne možeš mračan ulicom, proći, jer veseli ljudi, te gledaju u oči. Nije to tak skupo, otići od kuće, još dva tri soma kuna, i bilo bi moguće, i zato sve češće gledam avione, il oni su višlje, il ja sve dublje tonem. Sjednem na bicikl i idem u grad, više nije mi guzica mlada, opet standardni ljudi, i standardno sve, makar standard nam, uporno pada. Ne znam na koju foru, svi su bili na moru, kad tvornice, više ne rade, samo kuće su još cijele, a ljudi se dijele, na one bez love, i onog koji krade. Nije Afrika, nije Afrika, već je Hrvatska, zemlja daleka. Nije to tak skupo otići od kuće, još dvatri soma kuna, i bilo bi moguće. Mali problem je u tome, što ne znam kamo ići, možda prvo trebam ja ovamo stići. Reći evo mene!, koga ovdje ima!, jer ovo je priča o ljudima, i psima), lopate u ruke!, lopove u šume!, zašto si se tako, zagledala u me?. Nije Afrika, nije Afrika, već je Hrvatska, zemlja daleka"
2,0iPNl+uu_1_2,Apokalipso,"Ti si premlada, a ja sam prestar za čekanje, miris u zraku mekan je, od kada tvoje sreo sam oči, san ove noći počinje. Apokalipso sviraju, crni i znojni anđeli, s cvijetom u kosi, ritam te nosi, dobiću sve što zaželim. Sad uzmi mi ruku i vodi me, pred nama nisu godine, al' mogu biti najdulji sati, rado te pratim, vodi me. Anđeli nek se odmore, a u nebeske ponore, mi ćemo skupa padati znati, otvori širom prozore. Ti si ta koju sanjam, ja sam taj kojeg oduvijek znaš, više nemamo želja, jer sad volimo do beskraja"
3,0iPNl+uu_1_3,Ay Carmela,Mi smo protiv ugnjetača. I njihovih pomagača. Legionara i fašista. Ay Carmela. Ay Carmela. Legionara i fašista. Ay Carmela. Ay Carmela. Želja nam je samo jedna. Da fašista više nema. Mi nemamo avione. Tenkove ni kamione. Ay Carmela. Nestaje nam municije. Hladan vjetar poljem brije. Ay Carmela. Ne mogu nam bombe ništa. Ni oluja niti kiša. Gdje se ova pjesma čuje. Ay Carmela. Ay Carmela. Tamo srce pobjeđuje. Ay Carmela. Ay Carmela
4,0iPNl+uu_1_4,Barbara (feat. Ekipa),"Ostavljam casu i posljednji dim, mekana koraka ti prilazim, u tvojim ocima tajna je velika, a tvoje ime je ritam i rijec. Barbara, Barbara, Barbara. Ja volim plesati sa tobom, volim plesati sa tobom, ja volim plesati sa tobom. Sta ce mi mora, planine i dom, kad sve sto zelim je, plesati s tobom. Jedan ples, sasvim miran i tih, za sve drugo je prekasno vec. Barbara, tvoje ime me nervira. Barbara, s tobom sam sam usred svemira, pod nasim nogama spava Amerika, i samo jedno jos moram ti reci. Da volim plesati sa tobom, volim plesati sa tobom, volim plesati sa tobom, volim plesati sa tobom. Barbara, Barbara, ti znas, ti znas"
5,0iPNl+uu_1_5,Clouds,"Jednom, poslije hiljada i hiljada i hiljada ljeta, kad ovim svijetom bude hod'o, jedan sasvim novi, rosni ljudski rod, repat i zlatook. Otkrit' će, pronaći dnima novih ogromnih oceana, na dnu među algama betonska zdanja i žice, i kraj njih zagrljene kosture u plešu s algama, a iznad njih malo dalje), u električnim planktonima, čudne oblake u kojima su upisane riječi, brojke, slike. Stored in the clouds, stolen in the clouds. U njima svega ima, ljeto, jesen, zima, zlatnim oblacima, malo dalje, u tim se oblacima dimi Hirosima, sjajnim oblacima, malo dalje. U njima sve se nađe kajanje, strah i nada, al' taj ko pozna znanje, taj zna da, u njima ničeg nema, osim uspomena. Dođi iz svijeta sjena i pogledaj me, kao nikada, sada"
6,0iPNl+uu_1_6,Crni dusi,"Tri su duha da te vode, da te vode iz slobode. Prvi od njih da ti laska, da si veći nego drugi, na licu ti raste maska, dodiri postaju grubi. Drugi kaže da ti manjka, ono što ti netko krade, porcija ti je pretanka, jer ti iza leđa rade. Crni dusi crni dusi, nema te a ipak tu si. Treći je iz carstva strasti, što u tijelu žudnju pali, piti krvi jesti mesa, ko da je od jesti jesam. Ko da je od jesti jesam. Crni dusi crni dusi, nema te a ipak tu si"
7,0iPNl+uu_1_7,Don Juan,"Ja nisam tu, okreni se, tu nema nikoga, u ovoj sobi je samo tihi zrak, i nijema ikona. Tu bila je, tek blijeda sijen, iz fantazama, i nestala strmim stazama, crven trag je njen. A vjetar nosi, onaj svilen šal, u kome je sliven tvoga smijeha slap, i moje tuge val, pa zapinje u krošnji, novih pitanja, odgovor će doći, možda ove noći, prije svitanja, između zbilje i sna. gdje te čekam ja"
8,0iPNl+uu_1_8,Grane smo na vjetru,Otvori prozor i pogledaj ulice. Kako sjaje. Još jedna noć. Još jedan ton. Otvori prozor široko i smjesti se tu. Kraj mene. Ljetu je kraj. Ruku mi daj. Zapamti prizor i nikad me ne pitaj. Kamo dalje. Jer uuu. Grane smo na vjetru. Jer uuu. Grane smo na vjetru
9,0iPNl+uu_1_9,Hiawatha,"U selu uz rijeku, nocas je fiesta, svjetla u vodi, svi su vec tu. Djevojke i momci stali su, na mjesta, samo Hiawatha jos je vezao, svoj kanu. Tko se tamo smije, nije ovo sala, njega nesto grije kada, vidi nju. Dlanovi se znoje, jer on vjesto krije, da jos nikad nije, radio ONO sto?). Od svih djecaka on u lovu, uvijek je prvi, i za ribu, uvijek nadje, gdje su najbolji crvi. HIAWATHA hej, znas li da sada pada, odluka, stati pored nje, il' vjecno ostati kraj potoka, tko se tamo smije... on je prosao i gore, muljeve, i od vesla, vise nema zuljeve. HIAWATHA hej, znas li da sada pada, odluka, stati pored nje, il' vječno ostati kraj, potoka..."
