,Song_ID,Song,Lyrics
0,TkHYG/uZ_1_0,12 sati,"Prošlo je 12 sati, mala, čarolije su nestale, Konji postaše miševi, a kočije bundeve. Ti si opet jedna od šmizli dosadnih, A ja nafurani student, polovni buntovnik. Prošlo je 12 sati, mala, čarolije su nestale, Vrijeme je da se nove karte podijele. Večeras moraš stisnuti šake, u oči me gledati, Sutra ćeš opet svoje snove živjeti. Foliram te da držim igru u svojim rukama, Foliram te da znam kuda sada, foliram te da sam jak. Foliram te, ali tramvaj mi leži na grudima, I ja bih malo plakao, ali glumim frajera. Uzalud mala taj pogled, kao iz francuskih filmova. Idi sada kući, ima i sutra dan. Jer prošlo je 12 sati, mala, čarolije su nestale, Konji postaše miševi, a kočije bundeve, 12 sati"
1,TkHYG/uZ_1_1,Abid,"Preskočim kanal, Pogledam na tle, I vidim tebe, Abide. Abide, reci nam, de, Šta to tvoje ruke rade?. Udarnički rade burazere, Da bude gasa za sve, Sve u sklopu akcije. Zaštite naše okoline. Abide, reci nam, de, Otkud za to finansije?. Dva posto svake plate, Niko od nas nije rekao Ne."". Abide, reci nam, de, Jel' još tvoj mali skuplja stare novine?. Jok, moj burazere, Radi u posluzi kod tržnice. Abide, reci nam, de, Ima l' tu manipulacije?. Sarajevo, najmiliji grade, U tebi me mnogi rade. Abide, reci nam, de, Hoće l' biti bolje za godinu-dve?. Sarajevo, najmiliji grade, Popravismo te do Olimpijade. Kubika... Kubika... Kubika... Kubika... Čovjek hoće nešto da te pita. Samo da cigaru zapalim. Čovjek hoće nešto da te pita. Samo da cigaru zapalim. Ej, čovjek hoće nešto da te pita. Samo da cigaru zapalim, jarane."
2,TkHYG/uZ_1_2,Agent tajne sile,"Da smo se u mjesec po sobi ti. Najtanjih zvukova. To ludi naučnik pravi u mojoj glavi. Tebe od sna i sjećanja. Ko lud idem kod načih starih mjesta. Gori li joč svjetlo jeli izašla. Skriven iza parka buljim u tebe. I tvog novog frajera. Ti si zmija ti si pile, ti si agent tajne sile. Ti si bura i ti si svila, ti si šetnja, ti si vila. Ti si ocat, ti si bol, nekad prava, nekad fol. Ti si putnik, ti si zid, ti si dan i ti si stid. Ti imaš figuru koja lići na mene. I koju iglom ubadaš. I onda bilo gdje pred zdravim ljudima. Lice krijem rukama. Cigarom progorena zavijesa. U sobi čudnih zvukova. To ludi naučnik pravi u mojoj glavi. Tebe od sna i sjećanja. Ti si zmija ti si pile, ti si agent tajne sile. Ti si bura i ti si svila, ti si šetnja, ti si vila. Ti si ocat, ti si bol, nekad prava, nekad fol. Ti si putnik, ti si zid, ti si dan i ti si stid. Ti si vatra i ti si led, ti si super i ti si med. Ti si ugljen a i žar, ti si vatra, a i dar. Ti si zmija ti si pile, ti si agent tajne sile. Ti si putnik ti si zid, ti si dan ti si stid. Ti me gušiš ti me daviš, ti me rušiš, ti me slaviš"
3,TkHYG/uZ_1_3,Agregat,"Fuada Midzica 19, zgrada k'o i druge, nekom kazes vozdra, nekom dobar dan, nikom' nisi pogled'o u dusu, nikog' nisi zvao kad bi bio sam. Al' vel'ku igru zaigrase igraci, a na nebu se javi losi znak, ljudi postase nemirni i cudni, na nesrecu i suze zamirisa zrak. Huk topova i saptaji u mraku, gdje to puca, kad ce doci red na nas, kad jedno jutro bahnu Zoka s elektromotorom, „Ej, raja, hajmo pravit agregat. Sad ste donji veliki igraci, u nasa srca unijeli ste hladnocu i mrak, al' na Kosevu ce opet gorit svjetlo. Fuada Midzica 19 pravi agregat. I Fahro rece „Neka bude svjetlo“, agregat nek' tisinu zaore, da palimo lampe i masine, da palimo televizore. Trci, trazi, skupljaj materijal, zivot se opet vracao u nas, ruka ruci ljudi cista srca. Fuada Midzica 19 pravi agregat. Sad ste donji veliki igraci, mi smo braca, mi smo armija, ruka ruci ljudi cista srca. Fuada Midzica 19 pravi agregat"
4,TkHYG/uZ_1_4,Anarhija all over Baščaršija,"Sejo se danas super osjeća, Sinoć je na ulici razbio hipika. Mali je pokrio lice rukama, Ali je ostao bez bubrega. Sejo se malo muči dok razmišlja, Ali sinoć ga nije izradila riba. Otpučao je odmah dva šamara, Kad ga je za mecu slagala. Anarhija all over Bascarsija, Sejo se danas super osjeća. Anarhija all over Bascarsija, Sejo se danas super osjeća. Sejo voli Hanku i Šabana, Nervira ga ono A po zidovima. Sejo je sinoć razbio hipika, Sejo je junak s Vratnika. New Primitives all over Bascarsija, Sejo se gnuša Zapada. New Primitives all over Bascarsija, Sejo se gnuša Zapada"
5,TkHYG/uZ_1_5,Arizona Dream,"Vozio sam starog Deutza. Sluš'o Cecu, češk'o jajca. Kratka riječ, a složen um, Kap slobode, ravan drum. Malo sitne šane. Tura pića za jarane. Tako živjeli smo mi. Na Arizona pijaci. I parkiram svoj Deutz. Pred gazda Mehin plac. I vidim novosti. Nik'o kafić, nik'o grill. Što bi rekli skeptici. Bofl roba, blato, jad, Al' tu si jaro mog'o vidjet'. Tu se rađa grad. Kad pojavi se ona. U jakni od najlona. Moj mali anđeo. S dupljak Rolexom. Kaže: Meho juče' pao. Al' ti nemoj srkletit'. Nego parkiraj se tu. Oš šta pojest', oš šta pit'?"". Rekoh sebi super riba. Uto zacvili getriba. K'o svki mačo tip. Dobra vibra, al' loš trip. Prebacih u brzinu. I smotah u krivinu. Da me ne bi spopali. Ljubav i ti folovi. Ostade u prašini. Samo glas joj zazvoni, Ako opet prođeš, svrati ponekad"". Navrati ponekad, navrati ponekad. Te su riječi bile važne, One nisu bile lažne, Al' ponekad promaknu. Navrati ponekad, navrati ponekad. U glavi još mi bubnje. E pa Miki eto sumnje. Ti bi nekom vjerov'o. Bio sam kralj cesta. Od Neuma do Novog Mesta. Znao sve kafane, marisane. I muriju. Malo sitne šane. Tura pića za jarane. Sa svakim dijeli sve. Tugu čuvaj za sebe. Al' naveče' kad bih leg'o, I u glavi sve se sleglo, Kilometri, gradovi, Zasijao njen bi lik. U toj mojoj viziji. K'o u španskoj seriji. Rekla bi mi ona. Kao onaj dan: Navrati ponekad"". Navrati ponekad, navrati ponekad. Te su riječi bile važne. One nisu bile lažne. Al' ponekad promaknu. Jednog mi dana pukne film. Nasred ceste 43. I okrenem svoj Deutz. Pravac gazda Mehin plac. I vidim novosti. Nik'o kafić, nik'o grill. Za nju čujem. Našla sreću, našla dom. I danas vozim Deutza. Slušam Cecu, češkam jajca. S tim što sada znam. Da kad sreću ugledam. Ne prebacujem u brzinu, I ne fatam krivinu. I neke riječi više cijenim sad. Kao na primjer:. Navrati ponekad, navrati ponekad. Te su riječi bile važne, One nisu bile lažne. Al' ponekad promaknu. Navrati ponekad, navrati ponekad. U glavi još mi bubnje. E pa Miki eto sumnje. Ti bi nekom vjerov'o. Ljuljaj, ne ljuljaj. Doboj, Tuzla, Karakaj. Derventa i Kalesija srcu mome najmilija... "
6,TkHYG/uZ_1_6,Balada o Gigi Bosniću,"KK Koševo je bila ekipa solidna. Boro, Skeli, Cuba, Trile. U dušu svak se zna, Al' drmala je tom fildžan ligom. Zbog legendarnog kapitena Gige Bosnića. Bilo je to zlatno doba našeg basketa. Rusi poslaše u Sibir pet-šest trenera. A mi se kladili jesu'l rolinzi. Bolji kod Gige il' kod Delibašića. 23-eg maja protiv KK Alhosa"". Došli da ga vide ljudi malo važniji. Al' Gigo je svu noć sa rajom ružio. Toga dana nije bio najprecizniji. I tako malo rada puno talenta. Malo povrede a malo Vecchia"". Tek jednog dana Gigo Bosnić zakuca. Na vrata zaboravljenih asova. Tih dana mu se u glavi desi neki kvar. Priča o politici, za nacionalnu stvar. Zavrće ture na šanku, kažu radi za stranku. Procenat ispod 31, išo je na Gazimestan. I tako malo rada puno talenta. Malo povrede a malo Vecchia"". Tek osvanu Gigo tog aprila kraj haubice. Konačno je imao cijeli grad ispod sebe. Za sve dosuđene korake. Za sve sudijske nepravde. Za sve promašene zicere. Za sve što ga nisu voljele. Za Kosevo, za Vratnik, Maltu. Za čitav svijet. Gigo Bosnić puni sad. Kalibar 155. U rovu u mraku, kraj terena Koševa"". Izgorile su table, pala je konstrukcija. Al' samo jednu stvar bi' još da upitam:. Bi li priča ta bila drugačija. Da je ušla ona trica protiv KK Alhosa""?. I tako malo rada..."
7,TkHYG/uZ_1_7,Balada o Pišonji i Žugi,"Pišonja i Žuga su pamtili dobro. Šta im je te večeri govorio Lepi, More je provod, more su koke"", More je izvor života"" je li tako Moke. Moke je još dod'o i to. Da se strankinje praskaju pravo. I da je u Zaostrogu u kampu. Svaku noć drugu jebavo. Pišonja i Žuga mogli su ih slušati. I noć cijelu. Pišonja i Žuga imali su krv. Sedamnaest godina vrelu. Pišonja i Žuga. Još istu noć su Pišonja i Žuga. Maznuli kasetaš iz Doma invalida. A malo zatim i autobus, Auto-prevoza"" sa Hrida. Pišonja ubaci u brzinu. To vrelo ljetno veče oko dvaest i dva časa, A sada, pravac more"". Viknu Žuga iz sveg glasa. Pišonja je vozio i pušio duhan. Žuga voli crne, a Pišonja plave. A poslije mora dalje u svijet. Samo se hrabri dokopaju slave. A onda zbogom barake na Breci. Viknu Žuga i kasetaš odvrnu jače. Dobit ćete razglednicu iz afričke zemlje Safari. Zbogom žohari. Pišonja i Žuga, dva vjerna druga. Krote opasne krivine. Molim te čuvaj ih, Kraljice brzine. Murija je blokirala cestu. Negdje kod Bradine oko dva'es tri i pet. U autobusu je svirao boogie-woogie. Vidjevši drotove pri brzini. Od osamdeset na sat, Vežite se, polećemo"", Pišonja reče Žugi. Strahovit tresak zapara zrak. Čak i iskre poletješe u mrak. Pričali su ujutru i kleli se u majku. Da su auspuh i retrovizor našli čak. Pedeset metara dalje u jarku. Pišonja i Žuga, dva vjerna druga. Krote opasne krivine. Molim te čuvaj ih, Kraljice brzine. I dok su Pišonju unosili u hitnu. On ugleda Mjesec iznad sebe i reče, Bože, kako neki mogu gore, A ja i Žuga ni na more"". Poslije toga je pao u nesvijest. I više nije mogao čuti. Kako se još dugo na nebu. Smijao Mjesec žuti. Pišonja i Žuga"
8,TkHYG/uZ_1_8,Balkan (feat. Zoran Paunovic Pauna),"Ovdje se pije, ovdje se pusi, rakija, pivo i dobra trava, ovdje se svira po sahranama, balkan je bure baruta bez brava. Ovdje se svadja, pa onda ljubi, i nigdje kraja, a ni pocetka, ovdje se puca i glava gubi, i to od zalutalog metka. Tako je brale na balkanu, nikada mira, ljubavi, sloge, zivimo kao u tijesnom stanu, pijani, bijesni, ludi bez droge. Mrznja se ovdje k'o korov prima, a svi na istom tonemo brodu, nitko da shvati, da isto je svima, i da nam govna u istu vodu odu. Ovdje su zene ljepse od boga. Hrvatska, Bosna, Srbija brale, i puno ljepog ima jos toga, al' sta to vrijedi kad smo budale. Sad svatko svakog kroz zicu gleda, i svi u pravu, nitko bez mane, mrznjom se doji bagra i bijeda, i nitko nece prvi da stane. Ovdje su zene lipse od boga. Hrvatska, Bosna, Srbija brale, i puno lipog ima jos toga, a ca to vridi kad smo budale"
9,TkHYG/uZ_1_9,Baš Čelik (1. dio),"Bila je noć, i svetionik stao da namigiva, Bila je noć, i mjesec i zvonik i ti, uz mene živa, Padao mrak, Baš Čelik svjetlost dana uze. Padao mrak, mjesto zvjezda zablistale su suze. A snivali smo krilat let ala i divova, Dozivali smo sunčan svijet od sreće i od snova"
