Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
Fv0Kbouf_1_0,Crvena Jabuka,Crvena Jabuka,11-ta bozja zapovijed (duet Tarik Filipovic),47415,"Ako zelis, a ne zelis
ako shvacas, a ne shvacas
vjerojatno je po srijedi ljubav

Kako da je pustim 
da je vise ne ljubim
i kako da joj kazem 
ni ja tebe ne volim
 
Zasto nema pravila 
da se ljubav uzvraca
i da onaj koji voli 
nikad zalud ne sanja

Kako da je pustim 
da je vise ne vidim
i kako da joj kazem 
u redu je 
ni ja tebe vise ne volim

O moj Boze 
zasto nemas zapovijed 
na tom svetom kamenu
pod brojem 11 
da me voli ko ja nju

O moj Boze 
zasto nemas zapovijed 
na kamenu svetom tom
pod brojem 12 
ona sa mnom a ja s njom

Kako da je pustim 
da je vise ne ljubim
kad za zivot razlog je 
ona jedan jedini

Zasto nema pravila 
da se ljubav uzvraca
i da onaj koji ljubi
nikad zalud ne sanja

Kako da je pustim 
da je vise ne cujem
kad se samo njenom glasu 
k'o dijete radujem

Zasto nema pravila 
da se ljubav uzvraca
i da onaj koji voli 
nikad zalud ne sanja

Ako zelis, a ne zelis
ako shvatas, a ne shvatas
vjerovatno je po srijedi ljubav

O moj Boze 
zasto nemas zapovijed
na tim svetim plocama
na broju 13 
zapisanu srecu nama
","https://tekstovi.net/2,240,13924.html"
Fv0Kbouf_1_1,Crvena Jabuka,Crvena Jabuka,6.00,26275,"6.00 i jutro me umiva
slusam prve vijesti sa radija
iza mene noc bez sna
ispred zuta svjetla taksija
i proviruje dan e da znam da si budna

6.00 i tramvajske guzve
ne citam novine sivo tuzne
sve sto dnevna je politika
ona bi jutro kvarila
a ceka me dan e da znam da si budna
 
Hej zvao bi
srce glas da cuje ti

6.00 i kisa se umara
dok cigareta izdaje posljednja
kod mene i dalje sve u kontri je
a narednih sto ljeta cu drugacije
vec imam plan e da znam da si budna","https://tekstovi.net/2,240,6298.html"
Fv0Kbouf_1_2,Crvena Jabuka,Crvena Jabuka,Ajna,962,"Posla Ajna sa Mejdana
zvijezda sjajna do Sehera

Posla Ajna, hej, posla Ajna
sama pred zidine od Saraja  

Bijeli dvori od mermera
ona zvijezda sa sjevera
 
A kroz vrata, hej, sva od zlata
ljepsa od nje nije prosla nikada  

Bijelo lice golubice
prodje Ajna kraj tamnice

S pola glasa, hej, s pola glasa
netko zovnu - Ajna - i zapjeva      

Sto je zivot bez ljubavi
uvijek cu te ja voljeti

Ja sam Ajna, hej, ja sam Ajna
tvoja tajna, tvoja ljubav najveca","https://tekstovi.net/2,240,61943.html"
Fv0Kbouf_1_3,Crvena Jabuka,Crvena Jabuka,"Ako me pitas, kamarade",20423,"Ja ne mogu da se sjetim
niceg osim tebe ne
prob'o sam ne vrijedi
sve drugo je mrak

Godine me stizu
tvoj lik ne blijedi
sjecanja se nizu
ti me proganjas
 
Na Savskom mostu 
pada prvi snijeg
ja cujem Bosnu
i rusi se moj svijet

Na Marijin dvoru
ja sam te cek'o
bez tebe sam ni'ko
a bio sam ne'ko

Gdje si bila tu je zrak
sklopim oci samo mrak
daj mi krila da poletim
svjetlo ugledam

Ref.
Gdje si bila tu je zrak
sklopim oci samo mrak
niceg osim tebe 
ja se ne sjecam

Ako me pitas, kamarade
zasto se rusi sav moj svijet
samo ona odgovor znat' ce
kad me ne bude
(2x)

Ref.

Ja ne mogu da se sjetim
niceg osim tebe ne
prob'o sam ne vrijedi
sve drugo je mrak

Ref. 2x","https://tekstovi.net/2,240,13892.html"
Fv0Kbouf_1_4,Crvena Jabuka,Crvena Jabuka,Ako. ako,59898,"Kad bi otisla
sama bi se preko Bosne
brzim vratila

Meni i tebi srce isto udara
sve tvoje zelje
citam ti u ocima
 
Moja si to znaju svi
sto su te potajno zeljeli
a ja vec godinama cuvam te
zato ne bojim se
s tobom mogu sve

Ref. 2x
Ako, ako odes ti
ja te necu traziti
od Vardara moja raja
do Triglava nema kraja
gdje bi se od oka
gdje bi se od srca 
sakrila

","https://tekstovi.net/2,240,2840.html"
Fv0Kbouf_1_5,Crvena Jabuka,Crvena Jabuka,Andjeli,76847,"Pun mi je zivot gresaka
ponavljam ih dan za danom
al' jos od rane mladosti
osjecam da je neko sa mnom
da dise u blizini
i da brine o sudbini, mojoj
 
Koliko sam gluposti 
napravio u zivotu
skoro da sam i pretjer'o
neka mi je na sramotu
nosio sam u torbi glavu
izvuk'o je zivu i zdravu
samo ja znam sto

Ref.
Na ramenima mi dva andjela sjede
cuvaju me od nesrece i bijede
dva andjela danju, nocu rade
paze da mi neko srecu ne ukrade

Potrosio sam zivot do pola
k'o sapun od jorgovana
koliko sam u park kafani
ostavio kisnih dana

Dok vjetar na izlog lijepi lisce
neko kao da mi ruku stisce
samo ja znam ko

O tebi sam mastao
cekao te dan za danom
usetala si u moj zivot
pod zutim kisobranom

Ona je sve sto ti treba
sapnuo je kao neko s' neba
samo ja znam ko

Ref.","https://tekstovi.net/2,240,6278.html"
Fv0Kbouf_1_6,Crvena Jabuka,Crvena Jabuka,Bacila je sve niz rijeku,71718,"Stajala je usred baste 
ko najljepsi cvijet
Kao da je dio maste 
i muzike te

Slusala je pjesmu moju, 
posljednju sto pjevam njoj
Sad joj kazem, zbogom draga, 
a bila je zivot moj.
 
Prosla je kroz moje snove 
i bila je tren
Cijelim tijelom bila moja, 
ja bio sam njen

Nosila je nasu ljubav, 
nasu srecu, prvi cvijet
Bacila je sve niz rijeku 
i posla u drugi svijet.

Al' nocas ako slusa, 
nek cuje bol
U pjesmi koju pjevam njoj, 
samo njoj

Zauvijek neka nosi 
na srcu znak
Zivot je jedan ona bacila","https://tekstovi.net/2,240,2806.html"
Fv0Kbouf_1_7,Crvena Jabuka,Crvena Jabuka,Berlin,1334,"Praznicno jutro u juznom Berlinu
motel za ljubavnike, ona i ja
k'o dvije cigle u starom kaminu
suvenir zida srusena

Ljubavi moja habsburskog roda
plemicke krvi i bijela lica
ne znas ti kako mirise Jadran
i kakvu djecu radja ravnica
ne znas ti nista o meni
 
Ref.
Ne pitaj me gdje sam rodjen, kako mi je ime
uzmi me uz kafu, grozdje i zaboravi me
ne pitaj me nista vise, sve ti je na dlanu
uzmi ove kapi kise i okreni stranu
i okreni stranu

Besane noci u snenom Parizu
u drustvu mrtvih pjesnika
gdje sve je isto, ali ni blizu
u svijetu zagonetnih osmijeha

Ljubavi moja visoka soja
ne trazi sada u sebi krivca
boli me rana sve do Balkana
boli me tuga iz tamburica
ne znas ti nista o meni

Ref. 2x","https://tekstovi.net/2,240,60628.html"
Fv0Kbouf_1_8,Crvena Jabuka,Crvena Jabuka,Bijeli Bozic,67471,"Ja sanjam jedan bijel Bozic 
da opet dodje u moj grad
da su zvijezde gore
i tiho da se stvore 
svi ljudi koje volim ja

Ja sanjam kako snijeg pada
i odmah tuzan postanem
jer kraj stare skole
gdje se mladi vole
nisam tebe pronasao ja
 
Ja sanjam ljeto u zraku
da opet dodje u moj grad
da su zvijezde gore 
i blizu da je more
tek tada bit cu sretan ja

Da su zvijezde gore 
i blizu da je more
tek tada bit cu sretan ja, sretan ja","https://tekstovi.net/2,240,3954.html"
Fv0Kbouf_1_9,Crvena Jabuka,Crvena Jabuka,"Bivse djevojcice, bivsi djecaci",39309,"Koliko ima od maturske noci
veceras smo novo drustvo mi
daleki, sasvim nepoznati
ne pomaze ni to sto ste sriktani
svi vi bivsi 'ladni frajeri

Svi vi bivsi 'ladni frajeri
sad rijetko vas zovu ulice
stvarno ni jedne satro dobre
nisu vise, nisu curice, nisu curice
 
Vidim i ti nesto snimas
malo radio stampa, malo TV
ali izlazis li jos na ista mjesta
i da ne zaboravim da pitam te

Da l' jos imas ploce Beatlesa i Stonesa
stepove od Kejta kao on od horsa

I tebe je, duso, poslao tata
da studiras u Americi
doneses diplomu od suvog zlata
ne bi li je ponovo otkrili
i dobro te udali

Evo i ja nesto snimam
malo radio stampa, malo TV
izlazim jos na ista mjesta
tamo, tamo meni dobro je

Volio bih umrijet' prije nego ostarim
volio bih umrijet'
samo da ih ne vidim
kako pricaju price kao nasi starci
bivse djevojcice, bivsi djecaci","https://tekstovi.net/2,240,6299.html"
