Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
EOkBEcEU_1_0,Plavi Orkestar,Plavi Orkestar,(R)evolucija,11595,"Nisam spreman vise za parole
ni da lazem kako svi se vole, to ne
samo malo modrog neba 
to je sve sto meni sada treba 

I dok tiho svodimo racune
nase ljubavi se dani krune, u prah
srce pretvoris u kamen 
kada treba sna zapalit' plamen
 
Ref.
O-o-o, revolucija se dize
o-o-o, ko je gore, bice nize
o-o-o, revolucija se sprema
o-o-o, ko je im'o, sada nema

Nisam spreman vise za parole
ni da lazem kako svi se vole, jer ti
volis njega, a on drugu
vrtimo se sada svi u krugu

Ref.

Konacno je covjek
dohakao Darvinu
evolucija u rikvercu
vracamo se majmunu

Zivotinjsko carstvo
kredita i kokuzluka
bice revolucija
samo preko Facebook-a

Ljubav je laz
ljubav je uvijek samo bol 
al' bez nje
bi nestalo sve 

Ref. 2x","https://tekstovi.net/2,12,30535.html",,,,,,,
EOkBEcEU_1_1,Plavi Orkestar,Plavi Orkestar,Ako su to samo bile lazi,203973,"Zivot ide dalje
zivot brzo prolazi
ali osjecam da
to vise nisi ti, a ni ja

Mozda bi i mogli 
pokusati ponovo
al' bojim se da 
ovaj je put gotovo
 
Al' samo ti 
mi ubrzavas disanje
jer se ja, jos uvijek 
palim na tebe

Ref.
Ako su to samo bile lazi
lazimo se bar jos malo
ako su to samo bile varke
varajmo se, varajmo

Ljubavi i mrznje 
tesko je preskociti zid
al' bojim se da 
dobar smo par, bili mi

Jer samo ti 
mi ubrzavas disanje
jer se ja, jos uvijek 
palim na tebe

Ref.","https://tekstovi.net/2,12,6428.html",,Ako su to samo bile laži,If These Were All Lies,Longplay (1998),"Život ide dalje, život brzo prolazi
1
Al' osjećam da to više nisi ti, a ni ja
Močda bi i mogli pokušati ponovo
Al' bojim se da ovaj je put gotovo!. Al' samo ti mi ubrzavaš disanje
Jer se ja još uvijek palim na tebe. Ako su to samo bile laži
Lažimo se bar još malo
Ako su to samo bile varke
Varajmo se, varajmo. Život ide dalje, život brzo prolazi
Al' osjećam da to više nisi ti, a ni ja
Ljubavi i mržnje teško je preskočiti zid
Al' bojim se da dobar smo par bili mi. Jer samo ti mi ubrzavaš disanje
Jer se ja još uvijek palim na tebe. Ako su to samo bile laži
Lažimo se bar još malo
Ako su to samo bile varke
Varajmo se, varajmo","Life moves on, life goes fast
But I feel like you're no longer you, and I'm not me
Maybe we could try again
But I'm afraid that this chance is passing. But only you make me breathe faster
Because I'm still hung up on you. If these were all lies
Let's lie at least a little more
If these were all deceptions
Let's be deceived, be deceived. Life moves on, life goes fast
But I feel like you're no longer you, and I'm not me
Love and hate it's hard to hop over the wall
But I'm afraid that we were a good pair. Because only you make me breathe faster
Because I'm still hung up on you. If these were all lies
Let's lie at least a little more
If these were all deceptions
Let's be deceived, be deceived",https://lyricstranslate.com/en/ako-su-samo-bile-la%C5%BEi-if-these-were-all-lies.html
EOkBEcEU_1_2,Plavi Orkestar,Plavi Orkestar,Amerika,11562,"Dugo te, dugo nema 
i cini mi se da 
za tebe ja sam sjena 
trag proslog vremena 

Hej, ti ne znas kako je 
biti sasvim sam 
hej, k'o srece prosjak 
zivjeti dan za dan 
dan za da
 
Ref.
Amerika je velika, velika i siroka 
al' da mi je ponovo do tvoje avlije 
Amerika je velika, velika i siroka 
al' da mi je ponovo, da se zapjeva
da se popije srca velika 
Amerika 

Dugo te, dugo nema 
ja vise nisam svoj 
dugo se, dugo spremam 
da zavrtim tvoj broj 

Hej, ti ne znas kako je 
srce gorilo 
hej, i kako bi se 
ponovo borilo, za nas 

Ref. 2x","https://tekstovi.net/2,12,30630.html","Kruspe Richard, Landers Paul, Lindemann Till, Lorenz Doktor Christian, Riedel Oliver, Schneider Christoph Doom",Amerika,America,Sedam (2012),"Dugo te, dugo nema
1
i čini mi se da
za tebe ja sam sjena
trag prošlog vremena. Hej, ti ne znaš kako je
biti sasvim sam
hej, k'o sreće prosjak
živjeti dan za dan
dan za da. Ref.
Amerika je velika, velika i široka
al' da mi je ponovo do tvoje avlije
Amerika je velika, velika i široka
al' da mi je ponovo, da se zapjeva
da se popije srca velika
Amerika. Dugo te, dugo nema
ja više nisam svoj
dugo se, dugo spremam
da zavrtim tvoj broj. Hej, ti ne znaš kako je
srce gorilo
hej, i kako bi se
ponovo borilo, za nas. Ref. 2x","For long you, you've been gone for long
and to me it seems that
for you I am a shadow
a trace of a past time. Hey, you don't know how it is
to be completely alone
hey, like a beggar of happiness
to live day for day
day for day. Chorus
America is big, big and wide
But for me it's again to your yard
America is big, big and wide
But for me it's again to be sung
to be drunk of a big heart
America. For long you, you've been gone for long
I am not yours anymore
For long, I prepared for long
to dial your number. Hey, you don't know how it is
for a heart to burn
hey, and how it would
fight again, for us. Chorus 2x",https://lyricstranslate.com/en/amerika-america.html-39
EOkBEcEU_1_3,Plavi Orkestar,Plavi Orkestar,Azra,61936,"Hej znas li da je pao snijeg
znas li da su ulice 
prekrile pahuljice

A ja volio bi da si tu
da se samo pojavis 
bar za novu godinu
 
Mala cini mi se da
hiljadu me godina 
nisi nazvala

Ref.
Hej Azra ponoc kuca 
za tobom mi srce puca
jer znam, da cu veceras biti sam
uzalud se trudim

Azra ponoc kuca
za tobom mi srce puca
jer znam, da evo svice novi dan
i da bez tebe se budim","https://tekstovi.net/2,12,6509.html",Saša Lošić,Azra,Azra,Infinity (1999),"Hej, znaš li da je pao snijeg,
1
znaš li da su ulice,
prekrile pahuljice,
a ja, volio bih da si tu,
da se samo pojaviš,
bar za novu godinu.
Mala čini mi se da,
hiljadu me godina,
nisi nazvala.. Azra, ponoć kuca,
za tobom mi srce puca,
jer znam, da ću večeras biti sam,
uzalud se trudim.
Azra, ponoć kuca,
za tobom mi srce puca,
jer znam, da evo sviće novi dan
i da bez tebe se budim.. Hej, znaš li da je pao snijeg,
znaš li da su ulice,
prekrile pahuljice,
a ja, volio bih da si tu,
da se samo pojaviš,
bar za novu godinu.
Mala čini mi se da,
hiljadu me godina,
nisi nazvala.. Azra, ponoć kuca,
za tobom mi srce puca,
jer znam, da ću večeras biti sam,
uzalud se trudim.
Azra, ponoć kuca,
za tobom mi srce puca,
jer znam, da evo sviće novi dan
i da bez tebe se budim ja.. Azra, ponoć kuca,
za tobom mi srce puca,
jer znam, da ću večeras biti sam,
uzalud se trudim.
Azra, ponoć kuca,
za tobom mi srce puca,
znam, da evo sviće novi dan
i da bez tebe se budim ja.","Hey, do you know that it snowed,
do you know that the streets,
are covered in snowflakes,
and I, I would like you to be here
for you to just appear,
at least for New Year.
Girl, it seems to me,
that you haven't called me in a thousand years.. Azra, midnight is ticking,
for you my heart breaks,
for I know, that tonight I'll be alone,
in vain I try.
Azra, midnight is ticking,
for you my heart breaks,
for I know, that here shines a new day
and I wake up without you.. [Repeats]",https://lyricstranslate.com/en/Azra-Azra.html
EOkBEcEU_1_4,Plavi Orkestar,Plavi Orkestar,Bestija,20936,"Ja nikad necu biti stoka 
u zenicama tvoga oka 
jer ne zelim da te povrijedim 
nikad necu biti kreten 
depresivan i zanesen 
jer ne zelim zbog tebe 
da osjedim 
 
Ref.
Ti bestija si bila 
bestija ces ostati 
ni kraljica, ni vila 
nikad neces postati 

Udaras me tako muklo 
pa makar mi i srce puklo 
vise ti se necu vratiti 
stopala me jako bole 
ove ruke jos te mole 
al' za tobom necu patiti 

Ref.","https://tekstovi.net/2,12,166.html",,Beštija,Brute,Simpatija (1991),"Ja nikad neću biti stoka
u zenicama tvoga oka
jer ne želim da te povrijedim.
Nikad neću biti kreten
depresivan i zanesen
jer ne želim zbog tebe
da osjedim.. Ref.
Ti beštija si bila,
beštija ćeš ostati.
Ni kraljica, ni vila
nikad nećeš postati.. Udaraš me tako muklo
pa makar mi i srce puklo
više ti se neću vratiti.
Stopala me jako bole,
ove ruke još te mole,
al' za tobom neću patiti.. Ref.","I will never be livestock
in the pupils of your eyes
because I don't want to hurt you.
I will never be a cretin
depressed and enthusiastic
because I don't want to
gray because of you. Ref.
You were a brute
You will remain a brute
You will not become
either a queen or a fairy. You strike me so dully
So even if my heart bursts
I will no longer return to you
My feet hurt so much
These hands still beg you
But I will not suffer for you",https://lyricstranslate.com/en/bestija-brute.html
EOkBEcEU_1_5,Plavi Orkestar,Plavi Orkestar,Bi li posla sa mnom,9863,"Svako od nas ima svoje mjesto
gdje je uvijek sve po starom
tamo zive neki dobri ljudi
tiho plovi tamo dan za danom
zauvijek

Jednom kada stisaju se bure
kad se konci sudbine zapletu
tamo cu se radovati suncu
tamo cu se radovati ljetu
zauvijek
 
Ref.
Podji sa mnom tu
 gdje ne postoje sati
ni suvisni inati, tek' ptica glas
i samo plavo nebo iznad nas

Svako od nas sanja svoje mjesto
u daljini pogled gdje se gubi
tamo cu te cekat' moja draga
tamo gdje se nebo s morem ljubi
zauvijek

Ref. 3x

Reci, bili posla sa mnom ljubavi
daj reci, bili posla sa mnom ljubavi","https://tekstovi.net/2,12,35290.html",,Bi li pošla sa mnom,Would you go away with me,Sedam (2012),"Svako od nas ima svoje mjesto
gdje je uvijek sve po starom
tamo žive neki dobri ljudi
tiho plovi tamo dan za danom
zauvijek. Jednom kada stišaju se bure
kad se konci sudbine zapletu
tamo ću se radovati suncu
tamo ću se radovati ljetu
zauvijek. Ref.
Pođi sa mnom tu
gdje ne postoje sati
ni suvišni inati, tek ptica glas
i samo plavo nebo iznad nas. Svako od nas sanja svoje mjesto
u daljini pogled gdje se gubi
tamo ću te cekat' moja draga
tamo gdje se nebo s morem ljubi
zauvijek. Ref. 3x. Reci, bi li pošla sa mnom ljubavi
daj reci, bi li pošla sa mnom ljubavi. Ref.","Each of us has our own place
where everything is always the same
some good people live there
quietly sailing there day after day
forever. Once when the winds calm
When all the threads of fate are tied up
I will rejoice for the sun
I will rejoice for the summer
forever. Ref.
Go away with me there
where the hours do not exist
nor excessive spite, just the voice of the birds
and only the blue sky above us. Each of us dreams of our own place
in the distance where the view is lost
there I will wait for you my darling
there where the sky kisses the sea
forever. Ref. 3x. Say, would you go away with me my love
Come on say it, would you go away with me my love",https://lyricstranslate.com/en/bi-li-posla-sa-mnom-would-you-go-away-me.html
EOkBEcEU_1_6,Plavi Orkestar,Plavi Orkestar,Biser,25386,"Ti si zadnja misao pred san
i prva kad se probudim
kako sporo prolazi mi dan
kad nemam sta da izgubim

Ljubav putuje
al' nekom drugom odlazi
ljubav putuje
tu ne postoje razlozi
 
Ref.
Kad me pozdravis, ti i ne slutis
od tvog osmijeha ja zivim danima
ali sta to sada vrijedi
taj biser u nizu
to je samo sjaj u bijedi
kad nisam ti blizu

Ti si zadnja misao pred san
i prva kad se probudim
kako sporo prolazi mi dan
kad nemam sta da izgubim

Tuga putuje
pred mojim srcem zakoci
tuga putuje
tu razum nece pomoci

Ref.","https://tekstovi.net/2,12,8420.html",,Biser,Pearl,Longplay (1998),"Ti si zadnja misao pred san
i prva kad se probudim
kako sporo prolazi mi dan
kad nemam šta da izgubim. Ljubav putuje
al' nekom drugom odlazi
ljubav putuje
tu ne postoje razlozi. Ref.
Kad me pozdraviš, ti i ne slutiš
od tvog osmijeha ja živim danima
ali šta to sada vrijedi
taj biser u nizu
to je samo sjaj u bijedi
kad nisam ti blizu. Ti si zadnja misao pred san
i prva kad se probudim
kako sporo prolazi mi dan
kad nemam šta da izgubim. Tuga putuje
pred mojim pragom zakoči
tuga putuje
tu razum neće pomoći. Ref.","You are the last thought before sleep
and the first one when I wake up
how slowly my day is passing
when I have nothing to lose. Love travels
but it's going to someone else
love travels
there are no reasons for that. Chorus
When you greet me, you don't even suspect
that I survive for days off your smile
but what good is that now?
that pearl in the chain
is just shine in misery
when I'm not close to you. You are the last thought before sleep
and the first one when I wake up
how slowly my day is passing
when I have nothing to lose. Sorrow travels
it stops in front of my doorstep
sorrow travels
reason1 will be no good for that. Chorus",https://lyricstranslate.com/en/biser-pearl.html
EOkBEcEU_1_7,Plavi Orkestar,Plavi Orkestar,Bolje biti pijan nego star,259919,"Kad pomislim na te
stara ljubavi
zao mi je sto smo bili
samo dobri drugovi

A, zivot leti, leti
mladost kraca je
sve ce jednom da se vrati
samo ona ostaje
 
Ref. 2x
Bolje biti pijan nego star
bolje biti pijan nego star
vino ne zna da smo nekad
bili sretni par
bolje biti pijan nego star

Kada dodje zima
i prve pahulje
cekacu te, moja Buco
kraj Prve gimnazije

A, neces, neces doci
znam te dobro, znam
mozda je i tako bolje
navik'o sam biti sam

Ref. 2x

Ref. 2x","https://tekstovi.net/2,12,167.html",,,,,,,
EOkBEcEU_1_8,Plavi Orkestar,Plavi Orkestar,Brodovi,18275,"Da li ces nocas isto ko i ja
krenuti tragom starih pjesama
da li me nocas nada izdala
kada si prag njeznosti preskocila
da li me nocas nada izdala

Da li su stigli moji brodovi
do tebe idu tvoje ljubavi
nocas kad svi su moji sni
na pragu tvom plavi zaspali
nocas kad svi su moji sni
 
Ref.
Ove noci budan cu da ostarim
u tisini plamen dok se gasi
svojom ceznjom tugu cu da ukrasim
nikog sada nema da me spasi

Da li ces isto ko i ja
krenuti tragom starih pjesama
nocas kad sve su ulice
u gradu tom bez nas ostale
nocas kad sve su ulice

Ref.","https://tekstovi.net/2,12,8419.html",Saša Lošić,Brodovi,Ships,Longplay (1998),"Da li ćeš noćas isto k'o i ja
1
krenuti tragom starih pjesama
da li me noćas nada izdala
kada si prag nježnosti preskočila
da li me noćas nada izdala. Da li su stigli moji brodovi
do tebe idu tvoje ljubavi
noćas kad svi su moji sni
na pragu tvom plavi zaspali
noćas kad svi su moji sni. Ref.
Ove noći budan ću da ostarim
u tišini plamen dok se gasi
svojom čežnjom tugu ću da ukrasim
nikog sada nema da me spasi. Da li ćeš isto k'o i ja
krenuti tragom starih pjesama
noćas kad sve su ulice
u gradu tom bez nas ostale
noćas kad sve su ulice. Ref.","Will you do the same as me tonight
move by the trace of old songs
has hope betrayed me tonight
when you jumped across the threshold of tenderness
has hope betrayed me tonight. Have my ships arrived
to you, they go of your love
tonight when all of my blue dreams
fall asleep on your threshold
tonight when all of my dreams. Ref.
These nights I'll be awake to grow old
in silence as the flame goes out
with your longing I will adorn the sadness
There is nobody to save me now. Will you do the same as me tonight
move by the trace of old songs
tonight when all the streets
in that city remain without us
tonight when all the streets. Ref.",https://lyricstranslate.com/en/brodovi-ships.html-0
EOkBEcEU_1_9,Plavi Orkestar,Plavi Orkestar,Da se 6 pretvori u 9,24942,"Ref.
Da se 6 pretvori u 9
ja bih opet otis'o u krevet

Ja sam uvijek bio miran kao buda
jer za mene vise ne postoje cuda
kad bi mjesec skocio u Savu
ja bih opet okrenuo glavu
 
Mene vise niko i nista ne sekira
samo tvoje oci ne daju mi mira
suti, bebo, suti, zaboravi sve
samo dodji i poljubi me

Ref.

Ja sam uvijek bio miran kao buda
jer za mene vise ne postoje cuda
kad bi metak bio ljubicica
ti bi bila moja mala ranjenica

Mene vise niko i nista ne sekira
samo tvoje oci ne daju mi mira
suti, bebo, suti, zaboravi sve
samo dodji i poljubi me

Suti, bebo, suti, zaboravi sve
samo dodji i poljubi me
(2x)","https://tekstovi.net/2,12,169.html",,Da se 6 pretvori u 9,To turn 6 into 9,Sunce na prozoru (1989),"Ref.
1
Da se 6 pretvori u 9
ja bih opet otiš'o u krevet. Ja sam uvijek bio miran kao Buda
jer za mene više ne postoje čuda
kad bi mjesec skočio u Savu
ja bih opet okrenuo glavu. Mene više niko i ništa ne sekira
samo tvoje oči ne daju mi mira
šuti, bebo, šuti, zaboravi sve
samo dođi i poljubi me. Ref.. Ja sam uvijek bio miran kao Buda
jer za mene više ne postoje čuda
kad bi metak bio ljubičica
ti bi bila moja mala ranjenica. Mene više niko i ništa ne sekira
samo tvoje oči ne daju mi mira
šuti, bebo, šuti, zaboravi sve
samo dođi i poljubi me. Šuti, bebo, šuti, zaboravi sve
samo dođi i poljubi me
(2x)","Ref.
To turn 6 into 9
I would go back to bed again. I was always calm like the Buddha
because for me wonders don't exist anymore
if the moon jumped into the Sava
I would turn my head again. Nobody and nothing upset me anymore
Only your eyes do not give me some peace
Shut up, baby, shut up, forget everything
Just come and kiss me. Ref.. I was always calm like the Buddha
because for me wonders don't exist anymore
if a bullet was a violet
you would be my little wounded woman. Nobody and nothing upset me anymore
Only your eyes do not give me some peace
Shut up, baby, shut up, forget everything
Just come and kiss me. Shut up, baby, shut up, forget everything
Just come and kiss me
(2x)",https://lyricstranslate.com/en/da-se-6-pretvori-u-9-turn-6-9.html
