Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
Wm5tG4b5_1_0,Thompson,Thompson,Andjelina,5084,"Zvali su je dio neba
a u njega nikad ni ne gleda
dodir joj je kao plamen
koji kaze zelim da te imam

Zelim da mi pijes usne
kao vino tijelom i dusom
vito tilo cinilo bi cuda
sva posada za tobom je luda
 
Ref. 2x
Andjelina, vrati se
u nas kvart
o, Boze, pusti nas
da letimo kao nekad

Pogledom bi rekla sta bi htjela
glasnice ne bi trosila
o toj curi mog'o bih da pricam
kao otac sva prokleta stiva

Slika mi je pred ocima
o, sudbino, pusti da uzivam
zelio bih da odem sve do neba
gdje je moja Andjelina

Ref. 6x

Kao nekad, kao nekad","https://tekstovi.net/2,440,53393.html"
Wm5tG4b5_1_1,Thompson,Thompson,Anica Kninska Kraljica,16828,"Zbog Anice i bokala vina
zapalit cu Krajinu do Knina

Zapalit cu dva, tri srpska staba
da ja nisam dolazio djaba

           Ref. 3x
Hej, Anice Kninska Kraljice 
 
Zbog Anice i bokala vina
zapalit cu Krajinu do Knina

Ej, Hrvati sjetimo se Knina
Hrvatskoga kralja Zvonimira

          Ref. 3x

          Ref. 3x","https://tekstovi.net/2,440,43778.html"
Wm5tG4b5_1_2,Thompson,Thompson,Bez ljubavi,3089,"Ref.
Udat ces se bez ljubavi
da ti dusa zaboravi
kako smo se ludo voljeli

Udat ces se, al' bez srece
to ti, draga, pomoc nece
ja sam bio tvoja sudbina
a ti moja ljubav jedina
 
Kad se probudis tu noc
i moje ime zaustis
kad te zelja razvali

Okrenut ces moj broj
ali javit ce se stroj -
""Hvala sto ste nazvali""

Rekla si mi idi
a sad rezes vene
ali to je uzalud

Ref. 2x","https://tekstovi.net/2,440,56686.html"
Wm5tG4b5_1_3,Thompson,Thompson,Bijeli golubovi,69652,"Bijeli kriz opomenu salje
putnice stani, ni koraka dalje
ovdje je palo golubova jato
a bili su za dom, bili samo za to

Ref.
Pomoli se, onda dalje kreni
na ovom su mjestu pali golubovi bijeli
s ognjem pakla tu su se sreli
ostala su polomljena krila
a bili su za dom spremni
 
Ref.

S ognjem pakla tu su se sreli
ostala su polomljena krila
a bili su za dom spremni","https://tekstovi.net/2,440,12070.html"
Wm5tG4b5_1_4,Thompson,Thompson,Bili brode moj,23136,"Sva sam mora 
oceane ja preplovio
sve sam brige 
i probleme prepolovio

Samo da bi tebi duso 
prsten donio
priko praga svu u bilom 
tebe prenio
 
Pisala si da me volis 
da si moja ti
i da ces me za zivota 
uvijek voljeti

A drugom si ruku dala 
mene izdala
i u srce svu od bola 
strijelu zabila

Ref.
Dabogd' puka na dva dila 
bili brode moj
zbog tebe me ostavila 
moja draga, joj

Dabogda se zapalia
bili brode moj
i sa tobom potonia
cili zivot moj

Neka ti je, nek' ti bude 
oprastam ti sve
kad zivota vise nema 
nema za mene

Svoje bitke predao sam 
hladnim morima
pa neka mi ona budu 
vjecna postelja

Ref. 2x","https://tekstovi.net/2,440,11971.html"
Wm5tG4b5_1_5,Thompson,Thompson,Bludnica,11897,"Ni Bog ne bi mogao
grijehe ti oprostiti
samo ja, sto oduvijek gubim
samo ja, sto prokleto te ljubim
prastam ti sve

A ti idi grijesnice
svoje grijehe suzama operi
ali vrati mi se i budi ista
jer ja sam ti oprostio sve
 
Ref.
Eeeej stani, stani bludnice
eeeej stani, jer ja sam ti 
eee oprostio sve

I opet cu ludjak 
o tebi pjesme pjevati
i gledati te dugo u noc
jer ni pijan zivjeti ne mogu 
a ni voljeti te, prastam ti sve

Ref. 2x","https://tekstovi.net/2,440,31563.html"
Wm5tG4b5_1_6,Thompson,Thompson,Bog i Hrvati,47586,"Udijelio Svevisnji narodu mom
najljepsu zemlju pod nebom
prosulo sunce cudesni sjaj
na zemlju sto bjese k'o raj

Ooo, zemlja k'o raj
ooo, cudesni sjaj
 
Prvog nam kralja pomaza Bog
i dao mu blagoslov svoj
da vodi svoj narod kroz trnje i led 
zakon da vlada i red

Ooo, trnje i led
ooo, zakon i red

Ref.
A narod k'o narod lako ga prevari zlo
i komad po komad on gubi to sveto tlo
Svevisnjeg bijes, puce k'o grom
i zakloni Sunce sto sjalo je narodu mom
Svevisnjeg bijes, puce k'o grom
i nikada, nikada mira u narodu mom
narodu mom

Kroz bespuca proslosti trpise bol
i putem ih odvede zlo
on ceka da cuje molitve glas
da udijeli nadu i spas

Ref. 

Macevi su sjekli andjele i svece
bune su se gušile krikovima djece
poslanicko ropstvo pet stoljeca tuge
boljsevicka neman radjala je sluge

Palile su silne vatre domove i sela
gonilo je more kamen prkos zemlja cijela
probodenih srca i nevine krvi
koji nisu krivi padali su prvi
prodane duse za lazni sjaj
prolise suze zemlji k'o raj

Gospine suze brisao Bog
ne placi kraljice naroda mog
nek' odbace zlo u duboki vir
vratit cu zemlju i dat cu im mir

Ref. 

Uslisi molitve narodu Bog
ugasi vatru i dim
vrati joj staru slavu i sjaj 
zemlji sto bjese k'o raj

Al' opet se nad nas nadvilo zlo
vreba i ceka svoj cas
cuje li narod povijesti glas
samo u Bogu je spas","https://tekstovi.net/2,440,39105.html"
Wm5tG4b5_1_7,Thompson,Thompson,Bojna Cavoglave,22633,"Za dom spremni

U Zagori na izvoru rijeke Cikole
stala braca da obrane nase domove
stala braca da obrane nase domove

Stoji Hrvat do Hrvata, mi smo braca svi
necete u Cavoglave dok smo zivi mi 
necete u Cavoglave dok smo zivi mi
 
Puce tomson, kalasnjikov a i zbrojevko
baci bombu, goni bandu preko izvora
baci bombu, goni bandu preko izvora

Korak naprijed, puska gotovs, i uz pjesmu svi
za dom, braco, za slobodu, borimo se mi
za dom, braco, za slobodu, borimo se mi

Cujte srpski dobrovoljci, bando, cetnici
stici ce vas nasa ruka i u Srbiji
stici ce vas nasa ruka i u Srbiji

Stici ce vas Bozija pravda, to vec svatko zna
sudit ce vam bojovnici iz Cavoglava
sudit ce vam bojovnici iz Cavoglava

Slusajte sad poruku od Svetog Ilije 
necete u Cavoglave, niste ni prije 
necete u Cavoglave, niste ni prije

Oj Hrvati, braco mila iz Cavoglava
Hrvatska vam zaboravit nece nikada
Hrvatska vam zaboravit nece nikada","https://tekstovi.net/2,440,53861.html"
Wm5tG4b5_1_8,Thompson,Thompson,Bosna,79572,"Pjesmo moja, pjevat' cu te tamo
tamo gdje je nasa loza pocela
staroj majci kolijevci Hrvata
gdje se nasa povijest krvlju pisala

Istina o Bosni kroz kanjone tece
i mnoge njene tajne kriju stoljeca
od davnina na nju svak' jurisa
k'o da nije dosta snjegova i kisa
 
Sa svih strana svijeta
dolazile tvrde sile mraka
k'o da narod tamo gine iz meraka
jucer svetinja, danas raspeta
Bosna ponosna, ranjena

Ref.
Tamo gdje sunce putuje 
vjetar nosi glas
Bosna zove nas
tamo gdje sunce putuje
tu me cekaj ti
stara ljubavi

Kreni preko planina
starom stazom djedova
Bosna ce ti reci sve

Gledaj lijepu Lasvansku dolinu
uvijek su je nasa zvona budila
zlatna polja, nasu Posavinu
grobovi su puni njenih sinova

Ref. 

Odakle nam prezime

Dala Bosna Tomislava kralja
prvog kralja od loze Hrvata
a kraljica dobra bjese Katarina
u narodu zbog nje nosi se crnina

Sred Duvanjskog polja siroka i ravna
pisala se tamo nasa povijest slavna
kada Bosni pogledas u lice
u suzi joj vidis drinske mucenice

Cuvali te, Bosno, usamljeni vuci
slavio ih narod, zvali se hajduci
a Srebrenu Bosnu sacuvase vjerom
franjevacka braca i dusom i tijelom

Bosno moja, cija li si sada
boli li te danas vise nego prije
tko to misli da te ima
da sa tobom vlada
njega povijest nista naucila nije

Jucer svetinja, danas raspeta
Bosna ponosna, ranjena

Ref.","https://tekstovi.net/2,440,38979.html"
Wm5tG4b5_1_9,Thompson,Thompson,Budi uz mene,2917,"Na obali mora ja sjedim
a ono se budi
lagano osjecam da pjeni
pustos u meni

Ta beskrajnost pusta
vodi me k tebi
cekam te

Ref. 2x
Hej, budi uz mene
pokazi mi te oci snene
i usne rumene
probudi se, pogledaj u nebo
i pozeli me, zauvijek cu biti tu","https://tekstovi.net/2,440,56681.html"
