Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
Kz+XdCa9_1_0,Đani Maršan,Đani Maršan,Adio,30646,"Sva izgubljena zrna sna
odjednom se vrate
zbog susreta sto traje tren
ko zvijezdani trag
od godina ja mogu tek pokloniti sate
a ti vrijedis vise
 
U jesen vodi ovaj put, u magle i tuge
a tebi treba sretan smijeh i suncani sjaj
i njezna ruka da na dlan ti prosipa duge
u tisucu boja

Ref.
Adio, adio, adio, adio
ne dodiruj vise moje dane
nemiri mi mnogi i oluje kradu san
moram biti sasvim sam

U ocima ti kisa zri ko proljece blaga
jer misli moje slutis vec dok idem u noc
i hvala ti za svaki tren, djevojcice draga
hvala za nadu

Ref.","https://tekstovi.net/2,1337,18519.html"
Kz+XdCa9_1_1,Đani Maršan,Đani Maršan,Adio bionda (feat. Mirko Cetinski),576,"Svice na staremu molu
kraj mene su valize
leden vitar u dusi
partenca sve je blize

Tako je to kod mornara
kuca na sto je mista
zivot miljari je besed
a storija va'ik je ista
 
Ref.
Adio bionda, Adio mora
brod je u portu partit' se mora
adio bionda, donna Maria
ako ste same, kantajte za me
Viva la compagnia

Plave daljine me zovu
to je jace od mene
bizin k'o riba od mrize
ca splele su je zene

Ovo van je storija moja
zene, vino i gitara
suzu pustiti nemojte
nemojte kleti mornara

Ref.","https://tekstovi.net/2,1337,60576.html"
Kz+XdCa9_1_2,Đani Maršan,Đani Maršan,Ako si posla spat,295,"Ako si posla spat, ako si posla spat
ako si posla spat, bila ti laka noc

Andjeli od raja, andjeli od raja
andjeli od raja, bili ti na pomoc

Ref.
Spavaj, cvite moj
slatko snivaj ti
ja cu opet doci
pivat´ o jubavi
 
Spavaj, cvite moj
sada moran poc´
spavaj, spavaj, duso
laka ti, laka noc

Blazena posteja, blazena posteja
blazena posteja na kojoj pocivas

Premili lancuni, premili lancuni
premili lancuni s kojima se pokrivas

Ref. 

Spavaj, spavaj, duso
laka ti, laka noc","https://tekstovi.net/2,1337,63143.html"
Kz+XdCa9_1_3,Đani Maršan,Đani Maršan,"Boze, cuvaj Hrvatsku",3553,"Boze, cuvaj Hrvatsku, moj dragi dom
ljude koji blaguju pri oltaru Tvom
nek’ se sliju molitve sve u jedan glas
cuvaj ovo sveto tle, blagoslovi nas

Ref.
Ako treba, Gospode, evo, primi zavjet moj
uzmi zivot od mene pa ga podaj njoj
i u dobru i u zlu, budi s nama, budi s njom
Boze, cuvaj Hrvatsku, moj dragi dom
Boze, cuvaj Hrvatsku, moj dragi dom

Ref.","https://tekstovi.net/2,1337,54354.html"
Kz+XdCa9_1_4,Đani Maršan,Đani Maršan,Covik s mora (feat. Klapa Sibenik),814,"Ne dirajte mi moju smokvu
maslinu, ni bor
poslusajte me, kad zapivan tiho
opit cu se crnin vinon 
tirat´ svoju bol
misliti cu da je lipo
 
Veceron cu cuti zvono i materini glas
sta zvali su me kad san bija mali
mala kuca, puno dice, mista za sve nas
sad iman sve, ali nisto fali

Ref.
Ja san samo covik s mora
prosta mi je krv tezaka
grop u grlu, dusa gori
´oce pismu prije mraka

Pismu, vino, koru kruva
sivi kamen, dva, tri bora
nista vise ja ne triban
ja san samo covik s mora

Odmori se, gitaro stara
prijateju moj
za bizat´ vise nigdi nima mista
napisali smo zadnje rici
izgubili smo bol
a dusa nan je uvik ista

Gajeto moja, digni jidro 
partit cemo ca
niz zlatni vitar, evo, svice zora
zamiriti mi nemoj, 
kada suze buden tra´
jer, ja san samo covik s mora

Ref.

I brodit ce trabakul, leut
svitlit ce feral
i modrit ce se more oko skoja
kroz bure, juga, tramuntane
litnji maestral
nestat cemo, pismo moja

Ja san samo covik s mora","https://tekstovi.net/2,1337,63240.html"
Kz+XdCa9_1_5,Đani Maršan,Đani Maršan,Dico moja (feat. Klapa Sibenik),396,"Vratite se, mili moji
dok jos stare oci vide
kako vrime zadnje ide
a vi sviton kuda koji
otkinuti od svoga skoja
mili moji, dico moja
 
Stara vrata na konobi
netko zakracunat´ mora
ruke slabe, lumin trne
a vi kud vas nose mora
otkinuti od svog skoja
mili moji, dico moja

Ref. 2x 

Da nista drugo ne da vam svit
do komin, i kamen, i sol
nekoga ce uvik ovdi bit´
za iznit´ vina na stol

Mocire sa starog skoja
kida bura, nosi jugo
di su vase vridne ruke
di ste, di ste, tako dugo
otkinuti od svog skoja
mili moji, dico moja

Ref. 2x

Vratite se do svog skoja
mili moji, dico moja
mili moji, dico moja","https://tekstovi.net/2,1337,63241.html"
Kz+XdCa9_1_6,Đani Maršan,Đani Maršan,Djevojka s juga,448,"Dosla je sama, umornih vjedja
jutarnjim vlakom na drugi peron
dosla je sama sa toploga juga
osmijeh na licu, jer doci ce on

Prolaze ljudi, kao rijeke bez kraja
smedji joj kaput i kofer kraj nje
i kosara puna zlatnih naranca
ona i nada, tu je sad sve
 
Ref.
Lice je njeno bagrem u cvatu
oci joj pune nekoga sjaja
ime joj ne znam, ali za me ce biti
u mislima jedna sa juga Marija

Sjedim na klupi, na drugom peronu
oci vec snene, a mrak tako dug
ovdje je hladno, a nade sve manje
kosara voca jedini drug

Ref.

Brzo ce zora, ne placi Marija
znam, put je tvoj, i tuzan, i dug
ne daj se, ne daj, ne daj Marija
tvoj vlak vec stize, podji na jug","https://tekstovi.net/2,1337,63146.html"
Kz+XdCa9_1_7,Đani Maršan,Đani Maršan,Dugi otok,14455,"Sreli smo se na peronu
jednog jutra usrid zime
pogledi su rekli svoje
a jos ti uvik ne znam ime

Samo san ti reka, mala
ja san ti, duso, s otoka
meko srce, tvrda stina
i bonaca, i nevera
sve san cudi skupija
more je u mojoj krvi
ja san dite toplog juga
ti lipotica sa sjevera

Ref. 
Dodji na Dugi otok
tamo cu tebe cekat' ja
tamo di je mala lucica 
i u luci kucica

Dodji na Dugi otok
dodji se raju diviti
a kad mendule procvitaju
ja cu te, duso, ljubiti

Dodji na Dugi otok
la la, la, la, la

Ref.

Sali, Bozava i Veli Rat
Zman, Brbinj i Dragove
Zaglav, i Savar, i Verunic 
Polje, i Luka, i Soline 

Ref.","https://tekstovi.net/2,1337,26983.html"
Kz+XdCa9_1_8,Đani Maršan,Đani Maršan,Grojze zori,326,"Pita me vitar na kraju od svita
ca je to s tobun
dojdi blize, kako si, zerman 

Dobro, fala Bogu
mu recen i cekan va praznemu portu
da bi se nasal kakov kapitan
 
Da me prehiti do Punte od Kriza
kadi su nan brajde i grojze zori
ma, ninega ni, ma, ninega ni

Ref.
Lipo je ime, ne smin ga ni izreci
jos mislin na nju
njene su oci dvi perle precioze
ki gledan u snu

Kad su se takle va ognje nan usne
di more sad spi
sedan koluri od lita je puklo
di grojze zori

Vrela je luna i teple su zvizde
rashitane karte na tavajolu
bronzin i pinzet

A sivaju srhi va mojen tilu
nis´ cuja ni glasa, ma, steso pensan
niki me zove

A vitar govori, Mon ami c´est fini
se ca j´ bilo, se j´ pasalo
a grojze zori, a grojze zori

Ref. 2x

Sedan koluri od lita je puklo
a grojze zori","https://tekstovi.net/2,1337,63144.html"
Kz+XdCa9_1_9,Đani Maršan,Đani Maršan,Ima jedna divna zemlja,936,"Ima jedna divna zemlja
poput zlata sva su polja njena
poput srebra svaka njena rijeka
svaki njen kamen sad me ceka

Ima jedno plavo more
sto u meni ceznju budi
sto mi vraca davne zore
sto me svake noci zove
 
Ref.
Tamo je moja zemlja
tamo gdje sunce sja
ruke i tople rijeci
luke iz davnog sna

Tamo je moja zemlja 
tamo je topli dom
vracam se zemljo moja 
jer ja te volim dusom svom  

I dok ovdje sve je drugo
tu su uvijek dani hladni, dugi
tu cu uvijek samo stranac biti
jer je bol u dusi tesko kriti

Jos cu poci noci ove 
jer me moja zemlja zove

Ref.","https://tekstovi.net/2,1337,60214.html"
